race_id,Name,Odds,FinishPosition,$2WinPay,$2PlacePay,$2ShowPay,ExactaPay,QuinellaPay,FieldSize,track,RaceNum,Date,DistYrds,surface,TrackCondition,ClassDescriptor,Purse,Weight,PP,BettersToteProb,BettersToteProbRk,BettersToteProbDiff
185,TWO STEP TIME,11.1,4,0,0,0,46.2,0,11,APX,7,5/28/16,1870,T,YL,G3,100000,119,1,0.87,4,-7.80E-02
185,ITSNOTEZBEINBREEZY,50.8,6,0,0,0,46.2,0,11,APX,7,5/28/16,1870,T,YL,G3,100000,117,2,0.9428,2,-5.20E-03
185,SURGICAL STRIKE,1.7,1,5.4,3.4,2.6,46.2,0,11,APX,7,5/28/16,1870,T,YL,G3,100000,121,3,0.7871,8,-0.1609
185,FELT IN POCKET,40.9,7,0,0,0,46.2,0,11,APX,7,5/28/16,1870,T,YL,G3,100000,112,4,0.7752,10,-0.1728
185,COCKED AND LOADED,6.9,11,0,0,0,46.2,0,11,APX,7,5/28/16,1870,T,YL,G3,100000,117,5,0.948,1,5.20E-03
185,UNCLE JERRY,33,10,0,0,0,46.2,0,11,APX,7,5/28/16,1870,T,YL,G3,100000,117,6,0.7616,11,-0.1864
185,CALL THE COLONEL,39.5,9,0,0,0,46.2,0,11,APX,7,5/28/16,1870,T,YL,G3,100000,119,7,0.8789,3,-6.91E-02
185,YO CARM,28.9,8,0,0,0,46.2,0,11,APX,7,5/28/16,1870,T,YL,G3,100000,117,8,0.7864,9,-0.1616
185,ONE MEAN MAN,10.7,2,0,8,5.6,46.2,0,11,APX,7,5/28/16,1870,T,YL,G3,100000,117,9,0.8681,5,-7.99E-02
185,SWAGGER JAGGER,7,3,0,0,4.8,46.2,0,11,APX,7,5/28/16,1870,T,YL,G3,100000,117,10,0.824,6,-0.124
185,TEQUILA JOE,2.3,5,0,0,0,46.2,0,11,APX,7,5/28/16,1870,T,YL,G3,100000,119,11,0.8062,7,-0.1418
186,BULL MARKET RICHIE,6.2,7,0,0,0,52.6,0,10,APX,8,5/28/16,1760,T,YL,R,13500,124,1,0.8424,3,-8.86E-02
186,TAPANNA,2.4,1,6.8,4,3.2,52.6,0,10,APX,8,5/28/16,1760,T,YL,R,13500,121,2,0.8293,6,-0.1017
186,MY BORSALINO,9.1,2,0,9,4.4,52.6,0,10,APX,8,5/28/16,1760,T,YL,R,13500,121,3,0.8333,5,-0.0977
186,TWO LIONS,31.4,8,0,0,0,52.6,0,10,APX,8,5/28/16,1760,T,YL,R,13500,121,4,0.6674,10,-0.2636
186,BIG MAN IN BLACK,25.4,9,0,0,0,52.6,0,10,APX,8,5/28/16,1760,T,YL,R,13500,121,5,0.7102,9,-0.2208
186,PRINCE CHEVAL,16.6,6,0,0,0,52.6,0,10,APX,8,5/28/16,1760,T,YL,R,13500,121,6,0.9011,2,-2.99E-02
186,LASSELL,3.6,4,0,0,0,52.6,0,10,APX,8,5/28/16,1760,T,YL,R,13500,121,7,0.8418,4,-8.92E-02
186,FOUR LEFT FEET,4.3,5,0,0,0,52.6,0,10,APX,8,5/28/16,1760,T,YL,R,13500,121,8,0.822,8,-0.109
186,DANCING ROCK,7.1,3,0,0,4.8,52.6,0,10,APX,8,5/28/16,1760,T,YL,R,13500,121,9,0.8278,7,-0.1032
186,INDY AWESOME,46.5,10,0,0,0,52.6,0,10,APX,8,5/28/16,1760,T,YL,R,13500,121,10,0.931,1,2.99E-02
187,SUMSUMSUMMERTIME,7.5,4,0,0,0,10.4,5.2,6,ARP,1,5/28/16,1100,D,MY,C,6000,124,1,0.8857,2,-2.25E-02
187,TIGER BAY,1.3,1,4.6,2.4,2.2,10.4,5.2,6,ARP,1,5/28/16,1100,D,MY,C,6000,124,2,0.8075,5,-0.1007
187,RALPHYMOON,17.2,3,0,0,3.6,10.4,5.2,6,ARP,1,5/28/16,1100,D,MY,C,6000,124,3,0.9082,1,2.25E-02
187,MIDNIGHTWITHDRAWAL,8.6,6,0,0,0,10.4,5.2,6,ARP,1,5/28/16,1100,D,MY,C,6000,124,4,0.8534,3,-5.48E-02
187,FOUR TEN EXPRESS,4.1,5,0,0,0,10.4,5.2,6,ARP,1,5/28/16,1100,D,MY,C,6000,124,5,0.8022,6,-0.106
187,SQUARE UP,1.9,2,0,2.6,2.4,10.4,5.2,6,ARP,1,5/28/16,1100,D,MY,C,6000,124,6,0.819,4,-8.92E-02
188,BRONC D C,3.7,1,9.4,3.8,3,38,15.6,6,ARP,2,5/28/16,990,D,GD,S,9700,117,1,0.8314,5,-5.29E-02
188,BLINGITON CHARLIE,2.4,2,0,3,2.4,38,15.6,6,ARP,2,5/28/16,990,D,GD,S,9700,117,2,0.8843,1,3.51E-02
188,DON'TFRETCHRIS,7.8,6,0,0,0,38,15.6,6,ARP,2,5/28/16,990,D,GD,S,9700,117,3,0.8492,2,-3.51E-02
188,SHERMAN T,1.7,3,0,0,2.4,38,15.6,6,ARP,2,5/28/16,990,D,GD,S,9700,117,4,0.8324,4,-5.19E-02
188,BIG ARM BRAD,8.3,5,0,0,0,38,15.6,6,ARP,2,5/28/16,990,D,GD,S,9700,120,5,0.7793,6,-0.105
188,SIR GOT CLASS,5.8,4,0,0,0,38,15.6,6,ARP,2,5/28/16,990,D,GD,S,9700,120,6,0.8446,3,-3.97E-02
189,HAWK NATION,2.9,6,0,0,0,22.4,10.4,7,ARP,3,5/28/16,1210,D,GD,M,4800,120,1,0.835,4,-3.19E-02
189,SWEET 'N DOWN,16.4,7,0,0,0,22.4,10.4,7,ARP,3,5/28/16,1210,D,GD,M,4800,115,2,0.7987,6,-6.82E-02
189,CORINTHIAN CHROME,15.6,4,0,0,0,22.4,10.4,7,ARP,3,5/28/16,1210,D,GD,M,4800,120,3,0.8532,2,-1.37E-02
189,KEEPIN IT LUCKY,15.8,5,0,0,0,22.4,10.4,7,ARP,3,5/28/16,1210,D,GD,M,4800,120,4,0.8669,1,1.37E-02
189,BLUE RATIO,2.1,2,0,3.6,2.6,22.4,10.4,7,ARP,3,5/28/16,1210,D,GD,M,4800,124,5,0.7989,5,-6.80E-02
189,PARADING QUALITY,2.6,3,0,0,3,22.4,10.4,7,ARP,3,5/28/16,1210,D,GD,M,4800,120,6,0.7538,7,-0.1131001
189,FORTYATE HI POINTS,3.7,1,9.4,4.6,3,22.4,10.4,7,ARP,3,5/28/16,1210,D,GD,M,4800,124,7,0.8526,3,-1.43E-02
190,BRAZOS EGO,1.6,2,0,3,2.6,12.6,6.4,7,ARP,4,5/28/16,1210,D,GD,C,6000,119,1,0.7696,7,-0.1757
190,FORMAL JOKER,2.1,1,6.2,3.2,2.6,12.6,6.4,7,ARP,4,5/28/16,1210,D,GD,C,6000,124,2,0.7781,6,-0.1672
190,SHOTGUN WILLY,4.2,4,0,0,0,12.6,6.4,7,ARP,4,5/28/16,1210,D,GD,C,6000,124,3,0.8367,5,-0.1086
190,LUCKY RADAR,18.9,3,0,0,3,12.6,6.4,7,ARP,4,5/28/16,1210,D,GD,C,6000,124,4,0.9453,1,6.29E-02
190,SILVER ROCK STAR,7.2,6,0,0,0,12.6,6.4,7,ARP,4,5/28/16,1210,D,GD,C,6000,124,5,0.8807,3,-6.46E-02
190,COWBOY'S RULE,7.6,7,0,0,0,12.6,6.4,7,ARP,4,5/28/16,1210,D,GD,C,6000,124,6,0.8824,2,-6.29E-02
190,J W FLYER,13.9,5,0,0,0,12.6,6.4,7,ARP,4,5/28/16,1210,D,GD,C,6000,124,7,0.8776,4,-6.77E-02
191,MAYIE,11.6,10,0,0,0,187.4,60.2,10,ARP,6,5/28/16,1210,D,GD,C,6400,124,1,0.9034,3,-0.0133
191,MISS MURDER,21.3,2,0,16.6,7.8,187.4,60.2,10,ARP,6,5/28/16,1210,D,GD,C,6400,124,2,0.7337,10,-0.183
191,GHOSTRUNNER,1.6,5,0,0,0,187.4,60.2,10,ARP,6,5/28/16,1210,D,GD,C,6400,124,3,0.773,9,-0.1437
191,FASHIONS BY DAVID,47.5,3,0,0,14.4,187.4,60.2,10,ARP,6,5/28/16,1210,D,GD,C,6400,124,4,0.9167,1,1.27E-02
191,DESERT ECHO,24.4,7,0,0,0,187.4,60.2,10,ARP,6,5/28/16,1210,D,GD,C,6400,119,5,0.8128,5,-0.1039
191,RIGHT TO GLORY,2.2,8,0,0,0,187.4,60.2,10,ARP,6,5/28/16,1210,D,GD,C,6400,124,6,0.7872,8,-0.1295
191,LIVE AND LEARN,14.4,4,0,0,0,187.4,60.2,10,ARP,6,5/28/16,1210,D,GD,C,6400,124,7,0.904,2,-1.27E-02
191,GABBY GAL,8.8,6,0,0,0,187.4,60.2,10,ARP,6,5/28/16,1210,D,GD,C,6400,121,8,0.8996,4,-1.71E-02
191,DREAMSICLE,40.9,9,0,0,0,187.4,60.2,10,ARP,6,5/28/16,1210,D,GD,C,6400,124,9,0.8003,6,-0.1164
191,TOUGH TRINKET,4.6,1,11.2,6.4,5,187.4,60.2,10,ARP,6,5/28/16,1210,D,GD,C,6400,124,10,0.7952,7,-0.1215
192,CANDY SWEETHEART,11,4,0,0,0,124.8,68.8,10,ARP,7,5/28/16,1760,D,GD,C,6800,124,1,0.8928,1,3.00E-03
192,TAMAIT (FR),5.7,2,0,7.2,4.6,124.8,68.8,10,ARP,7,5/28/16,1760,D,GD,C,6800,124,2,0.8898,2,-3.00E-03
192,CALL IT LUKE,8.4,1,18.8,5.6,5.2,124.8,68.8,10,ARP,7,5/28/16,1760,D,GD,C,6800,124,3,0.8366,7,-5.62E-02
192,SCORCHER,7,5,0,0,0,124.8,68.8,10,ARP,7,5/28/16,1760,D,GD,C,6800,124,4,0.8184,9,-7.44E-02
192,BROTHER WESLEY,3.8,9,0,0,0,124.8,68.8,10,ARP,7,5/28/16,1760,D,GD,C,6800,124,5,0.8813,3,-0.0115
192,COOK INLET,7.6,10,0,0,0,124.8,68.8,10,ARP,7,5/28/16,1760,D,GD,C,6800,124,6,0.8746,4,-1.82E-02
192,REBELLIOUS DIANA,12.2,6,0,0,0,124.8,68.8,10,ARP,7,5/28/16,1760,D,GD,C,6800,124,7,0.8646,5,-2.82E-02
192,THUNDERCLAP NEWMAN,11,3,0,0,5.2,124.8,68.8,10,ARP,7,5/28/16,1760,D,GD,C,6800,124,8,0.8544,6,-3.84E-02
192,NEGRO PRIMERO,12.3,7,0,0,0,124.8,68.8,10,ARP,7,5/28/16,1760,D,GD,C,6800,124,9,0.8366,7,-5.62E-02
192,SHEPHERD'S PRIDE,3.5,8,0,0,0,124.8,68.8,10,ARP,7,5/28/16,1760,D,GD,C,6800,124,10,0.7934,10,-9.94E-02
193,KELSEY,15.1,8,0,0,0,972,300.8,11,ARP,8,5/28/16,1320,D,GD,N,40000,124,1,0.8227,7,-8.99E-02
193,SANDHILL LADY,4.1,3,0,0,4.4,972,300.8,11,ARP,8,5/28/16,1320,D,GD,N,40000,124,2,0.7976,9,-0.115
193,SORTA SPECIAL,11.4,4,0,0,0,972,300.8,11,ARP,8,5/28/16,1320,D,GD,N,40000,124,3,0.9126,1,5.11E-02
193,A J MARIE,4.4,11,0,0,0,972,300.8,11,ARP,8,5/28/16,1320,D,GD,N,40000,124,4,0.8429,4,-0.0697
193,LIGHTNING LADY,8.4,2,0,10.6,4.4,972,300.8,11,ARP,8,5/28/16,1320,D,GD,N,40000,124,5,0.8394,5,-7.32E-02
193,SUDIES STORM,19.4,9,0,0,0,972,300.8,11,ARP,8,5/28/16,1320,D,GD,N,40000,124,6,0.714,11,-0.1986
193,SUPER ONE,38.9,1,79.8,52.8,9,972,300.8,11,ARP,8,5/28/16,1320,D,GD,N,40000,124,7,0.8459,3,-6.67E-02
193,GLOW GIRL,8.3,6,0,0,0,972,300.8,11,ARP,8,5/28/16,1320,D,GD,N,40000,124,8,0.8286,6,-8.40E-02
193,FAST PUFF,1.9,10,0,0,0,972,300.8,11,ARP,8,5/28/16,1320,D,GD,N,40000,124,9,0.8059,8,-0.1067
193,SPECIAL TASK,23.9,5,0,0,0,972,300.8,11,ARP,8,5/28/16,1320,D,GD,N,40000,124,10,0.8615,2,-5.11E-02
193,MS. BATTLEFIELD,21.2,7,0,0,0,972,300.8,11,ARP,8,5/28/16,1320,D,GD,N,40000,124,11,0.7459,10,-0.1667
194,TROPILUK,4.4,7,0,0,0,161.8,96.4,10,ARP,9,5/28/16,1760,D,GD,C,5000,124,1,0.8321,4,-8.40E-02
194,BERSHINSKY,12.3,2,0,12.4,6.8,161.8,96.4,10,ARP,9,5/28/16,1760,D,GD,C,5000,124,2,0.8286,7,-8.75E-02
194,DOMS TRICK,16.9,3,0,0,8.6,161.8,96.4,10,ARP,9,5/28/16,1760,D,GD,C,5000,124,3,0.895,2,-2.11E-02
194,ONE HUNDRED PROOF,16,4,0,0,0,161.8,96.4,10,ARP,9,5/28/16,1760,D,GD,C,5000,124,4,0.8602,3,-5.59E-02
194,NO STADIUM,7.8,1,17.6,8.6,6.2,161.8,96.4,10,ARP,9,5/28/16,1760,D,GD,C,5000,124,5,0.9161,1,2.11E-02
194,HANDSOME MAN,19.2,10,0,0,0,161.8,96.4,10,ARP,9,5/28/16,1760,D,GD,C,5000,124,6,0.7373,10,-0.1788
194,SUANCESONG,2,6,0,0,0,161.8,96.4,10,ARP,9,5/28/16,1760,D,GD,C,5000,124,7,0.7509,9,-0.1652001
194,WILDER DAYS,6.2,5,0,0,0,161.8,96.4,10,ARP,9,5/28/16,1760,D,GD,C,5000,124,8,0.8302,5,-8.59E-02
194,SOLO APPROACH,40.3,9,0,0,0,161.8,96.4,10,ARP,9,5/28/16,1760,D,GD,C,5000,124,9,0.7723,8,-0.1438
194,LION'S PREY,3.6,8,0,0,0,161.8,96.4,10,ARP,9,5/28/16,1760,D,GD,C,5000,124,10,0.8289,6,-8.72E-02
195,HANNAH RUNNER,13.4,5,0,0,0,23.9,7.6,5,ASD,1,5/28/16,1210,D,GD,C,7500,123,1,0.8698,2,-5.98E-02
195,HEAVENLY LIONESS,0.2,2,0,2.1,2.1,23.9,7.6,5,ASD,1,5/28/16,1210,D,GD,C,7500,118,2,0.8028,5,-0.1268
195,STELLAR'S GLITTER,20.75,4,0,0,0,23.9,7.6,5,ASD,1,5/28/16,1210,D,GD,C,7500,123,3,0.8156,4,-0.114
195,LIME DANCER,3.7,3,0,0,2.1,23.9,7.6,5,ASD,1,5/28/16,1210,D,GD,C,7500,123,4,0.8578,3,-7.18E-02
195,SOMETHING POSATIVE,8.9,1,19.8,2.5,2.5,23.9,7.6,5,ASD,1,5/28/16,1210,D,GD,C,7500,123,5,0.9296,1,5.98E-02
196,MISSION QUEST,1.55,3,0,0,2.2,14,6.2,5,ASD,2,5/28/16,1210,D,GD,S,12000,119,1,0.8384,2,-1.44E-02
196,REGALIZE,1.25,2,0,2.7,2.1,14,6.2,5,ASD,2,5/28/16,1210,D,GD,S,12000,119,2,0.797,4,-5.58E-02
196,UP YOUR ALLEY,13.85,4,0,0,0,14,6.2,5,ASD,2,5/28/16,1210,D,GD,S,12000,114,3,0.796,5,-5.68E-02
196,EUGENIE,2.75,1,7.5,3.5,2.1,14,6.2,5,ASD,2,5/28/16,1210,D,GD,S,12000,119,4,0.8164,3,-3.64E-02
196,FUZZY DUSTER,12,5,0,0,0,14,6.2,5,ASD,2,5/28/16,1210,D,GD,S,12000,119,5,0.8528,1,1.44E-02
197,DUNNE'S DREAM,2.75,3,0,0,2.2,32.5,19.8,6,ASD,3,5/28/16,1210,D,GD,M,7500,118,1,0.7991,5,-8.31E-02
197,LUCY LOU GAMBLER,2.25,4,0,0,0,32.5,19.8,6,ASD,3,5/28/16,1210,D,GD,M,7500,118,2,0.8184,4,-6.38E-02
197,DRESSED BEST,10.7,5,0,0,0,32.5,19.8,6,ASD,3,5/28/16,1210,D,GD,M,7500,123,3,0.8822,1,3.07E-02
197,DOTTED PRINCESS,2.8,1,7.6,4.2,2.8,32.5,19.8,6,ASD,3,5/28/16,1210,D,GD,M,7500,123,4,0.7976,6,-8.46E-02
197,DIXIE VISION,3.1,2,0,4.2,2.6,32.5,19.8,6,ASD,3,5/28/16,1210,D,GD,M,7500,117,5,0.8409,3,-0.0413
197,VALID DELIGHT,12.1,6,0,0,0,32.5,19.8,6,ASD,3,5/28/16,1210,D,GD,M,7500,123,6,0.8515,2,-3.07E-02
198,HI HO CAHILL,8.85,5,0,0,0,15.9,6.2,5,ASD,4,5/28/16,1540,D,GD,C,7700,124,1,0.8845,1,3.24E-02
198,PRETEND AND EXTEND,12.15,4,0,0,0,15.9,6.2,5,ASD,4,5/28/16,1540,D,GD,C,7700,124,2,0.8521,2,-3.24E-02
198,BLACK MARKET BRICK,1.75,2,0,3,2.1,15.9,6.2,5,ASD,4,5/28/16,1540,D,GD,C,7700,124,3,0.8173,3,-6.72E-02
198,ZACCHEUS,1.9,1,5.8,3,2.1,15.9,6.2,5,ASD,4,5/28/16,1540,D,GD,C,7700,124,4,0.8152,4,-6.93E-02
198,MAGNETIC JAZZ,1.8,3,0,0,2.1,15.9,6.2,5,ASD,4,5/28/16,1540,D,GD,C,7700,124,5,0.7952,5,-8.93E-02
199,WOUF DE DOUF,9.15,2,0,13.1,5.3,208,132.9,6,ASD,5,5/28/16,1210,D,GD,C,11000,122,1,0.8729,3,-4.05E-02
199,AIKMAN JOE,2.3,3,0,0,3.4,208,132.9,6,ASD,5,5/28/16,1210,D,GD,C,11000,122,2,0.824,4,-8.94E-02
199,BAMBAZONKI,6.65,6,0,0,0,208,132.9,6,ASD,5,5/28/16,1210,D,GD,C,11000,122,3,0.9134,1,3.43E-02
199,BACK AWAY,2.65,5,0,0,0,208,132.9,6,ASD,5,5/28/16,1210,D,GD,C,11000,124,4,0.7519,6,-0.1615
199,COWBOY CURLIN,13.9,1,29.8,15.5,5.4,208,132.9,6,ASD,5,5/28/16,1210,D,GD,C,11000,122,5,0.8791,2,-3.43E-02
199,STAR OF SKY,1.7,4,0,0,0,208,132.9,6,ASD,5,5/28/16,1210,D,GD,C,11000,117,6,0.8216,5,-9.18E-02
200,BELIEVE TOO,0.75,1,3.5,2.6,2.3,11.2,6,5,ASD,6,5/28/16,1210,D,GD,AO,14000,122,1,0.8551,5,-9.98E-02
200,FANCIFUL TREATY,7.85,5,0,0,0,11.2,6,5,ASD,6,5/28/16,1210,D,GD,AO,14000,122,2,0.9549,1,0.0431
200,LAWYER CLYDE,3.95,4,0,0,0,11.2,6,5,ASD,6,5/28/16,1210,D,GD,AO,14000,124,3,0.9118,2,-0.0431
200,KENTON,6.35,3,0,0,3.1,11.2,6,5,ASD,6,5/28/16,1210,D,GD,AO,14000,117,4,0.8982,3,-5.67E-02
200,JOINT TENANT,3.35,2,0,3.9,2.5,11.2,6,5,ASD,6,5/28/16,1210,D,GD,AO,14000,124,5,0.8809,4,-0.074
201,DISTORTED DAY,5.4,4,0,0,0,31.6,21.5,7,ASD,7,5/28/16,1210,D,GD,C,7500,124,1,0.8646,3,-4.55E-02
201,ROCK N' CAT,0.95,6,0,0,0,31.6,21.5,7,ASD,7,5/28/16,1210,D,GD,C,7500,124,2,0.8096,7,-0.1005
201,OXFORD CITY SLEW,17.65,3,0,0,7.3,31.6,21.5,7,ASD,7,5/28/16,1210,D,GD,C,7500,124,3,0.9101,1,4.16E-02
201,BOUND TO WIN,24.1,7,0,0,0,31.6,21.5,7,ASD,7,5/28/16,1210,D,GD,C,7500,124,4,0.8685,2,-4.16E-02
201,WITT'S ALLSTAR,15.45,5,0,0,0,31.6,21.5,7,ASD,7,5/28/16,1210,D,GD,C,7500,124,5,0.8307,5,-0.0794
201,SARAS LAD,5.1,2,0,4.7,3.8,31.6,21.5,7,ASD,7,5/28/16,1210,D,GD,C,7500,119,6,0.832,4,-7.81E-02
