race_id,Name,Odds,FinishPosition,$2WinPay,$2PlacePay,$2ShowPay,ExactaPay,QuinellaPay,FieldSize,track,RaceNum,Date,DistYrds,surface,TrackCondition,ClassDescriptor,Purse,Weight,PP,BettersToteProb,BettersToteProbRk,BettersToteProbDiff
473,NOBLE MOJAVE,16.1,6,0,0,0,132.8,27.2,7,ARP,7,5/29/16,1760,D,FT,CO,14500,124,2,0.9097,1,4.33E-02
473,LEECH,1.9,3,0,0,2.4,132.8,27.2,7,ARP,7,5/29/16,1760,D,FT,CO,14500,124,3,0.8184,5,-9.13E-02
473,PASSED DUE,4.2,4,0,0,0,132.8,27.2,7,ARP,7,5/29/16,1760,D,FT,CO,14500,124,4,0.807,7,-0.1027
473,NICK'S PICK,3.6,2,0,6,3,132.8,27.2,7,ARP,7,5/29/16,1760,D,FT,CO,14500,119,5,0.8165,6,-9.32E-02
473,OH NO HENRY,8.5,7,0,0,0,132.8,27.2,7,ARP,7,5/29/16,1760,D,FT,CO,14500,121,6,0.8664,2,-4.33E-02
473,IT'LL BE FINE,3.2,5,0,0,0,132.8,27.2,7,ARP,7,5/29/16,1760,D,FT,CO,14500,124,7,0.8635,3,-4.62E-02
474,JUST A MOMENT,28.6,8,0,0,0,40.2,16.6,12,ARP,9,5/29/16,1210,D,FT,S,11700,120,1,0.7489,11,-0.162
474,THE BIG SPOON,4.4,1,10.8,4.4,3,40.2,16.6,12,ARP,9,5/29/16,1210,D,FT,S,11700,119,2,0.8456,7,-6.53E-02
474,HASHTAG BAE,17.4,7,0,0,0,40.2,16.6,12,ARP,9,5/29/16,1210,D,FT,S,11700,120,3,0.8942,4,-1.67E-02
474,C C EXPRESS,3.1,3,0,0,2.8,40.2,16.6,12,ARP,9,5/29/16,1210,D,FT,S,11700,124,4,0.8331,8,-7.78E-02
474,DON'T JINX ME,9.6,12,0,0,0,40.2,16.6,12,ARP,9,5/29/16,1210,D,FT,S,11700,120,5,0.8565,5,-5.44E-02
474,TWISTFORME,46.2,10,0,0,0,40.2,16.6,12,ARP,9,5/29/16,1210,D,FT,S,11700,119,6,0.9062,2,-4.70E-03
474,CANYON MAN,50.2,11,0,0,0,40.2,16.6,12,ARP,9,5/29/16,1210,D,FT,S,11700,120,7,0.9062,2,-4.70E-03
474,LOU WHO,2.2,2,0,4.2,2.8,40.2,16.6,12,ARP,9,5/29/16,1210,D,FT,S,11700,120,8,0.7965,10,-0.1144
474,IGOTLUCKYAGAIN,40.8,9,0,0,0,40.2,16.6,12,ARP,9,5/29/16,1210,D,FT,S,11700,124,9,0.8109,9,-0.1
474,BUDS BAR,22.6,6,0,0,0,40.2,16.6,12,ARP,9,5/29/16,1210,D,FT,S,11700,124,10,0.7174,12,-0.1935
474,SANDHILL MINSTREL,6.7,4,0,0,0,40.2,16.6,12,ARP,9,5/29/16,1210,D,FT,S,11700,124,11,0.9109,1,4.70E-03
474,OLLIES REBEL,10.1,5,0,0,0,40.2,16.6,12,ARP,9,5/29/16,1210,D,FT,S,11700,120,12,0.8536,6,-5.73E-02
475,CALL IN,28.8,4,0,0,0,0,16.6,8,BCF,1,5/29/16,1210,D,FT,C,2200,124,1,0.7569,8,-0.1452
475,LARRYLARRYLARRY,14.5,7,0,0,0,0,16.6,8,BCF,1,5/29/16,1210,D,FT,C,2200,124,2,0.9021,1,0.0478
475,TEASING BERNIE,5.3,2,0,10.2,2.8,0,16.6,8,BCF,1,5/29/16,1210,D,FT,C,2200,124,3,0.8543,2,-0.0478
