race_id,Name,Odds,FinishPosition,$2WinPay,$2PlacePay,$2ShowPay,ExactaPay,QuinellaPay,FieldSize,track,RaceNum,Date,DistYrds,surface,TrackCondition,ClassDescriptor,Purse,Weight,PP,BettersToteProb,BettersToteProbRk,BettersToteProbDiff
646,SPECTACULAR ACT,25.3,7,0,0,0,79.4,0,7,APX,4,5/30/16,1760,D,FT,C,10000,114,2,0.7075,7,-0.2531
646,LIGHTS ON BRITE,8.4,3,0,0,4.6,79.4,0,7,APX,4,5/30/16,1760,D,FT,C,10000,121,3,0.8441,5,-0.1165
646,RISK AND RETURN,2.4,4,0,0,0,79.4,0,7,APX,4,5/30/16,1760,D,FT,C,10000,121,4,0.8459,4,-0.1147
646,DISORDERLY CONDUCT,2.4,1,6.8,4.2,2.8,79.4,0,7,APX,4,5/30/16,1760,D,FT,C,10000,121,5,0.8721,3,-8.85E-02
646,W W MUTAKDDIM,11,2,0,11.6,5.2,79.4,0,7,APX,4,5/30/16,1760,D,FT,C,10000,121,6,0.876,2,-8.46E-02
646,AWAY WESTWARD,2.5,5,0,0,0,79.4,0,7,APX,4,5/30/16,1760,D,FT,C,10000,121,7,0.7382,6,-0.2224
647,ILLUSIVE FUGITIVE,10.6,2,0,9.2,6.8,117,0,7,APX,5,5/30/16,1760,D,FT,CO,15000,121,1,0.877,2,-6.63E-02
647,LETHAL,18.9,4,0,0,0,117,0,7,APX,5,5/30/16,1760,D,FT,CO,15000,121,2,0.9433,1,6.63E-02
647,HOLLYWOOD SCRIPT,4.9,7,0,0,0,117,0,7,APX,5,5/30/16,1760,D,FT,CO,15000,124,3,0.8561,4,-8.72E-02
647,MAGIC COMMAND,5.3,1,12.6,5.6,4,117,0,7,APX,5,5/30/16,1760,D,FT,CO,15000,121,4,0.8688,3,-7.45E-02
647,TRAVEL REQUIRED,15.4,3,0,0,6,117,0,7,APX,5,5/30/16,1760,D,FT,CO,15000,121,5,0.8331,6,-0.1102
647,THUNDERGRAM,1.5,5,0,0,0,117,0,7,APX,5,5/30/16,1760,D,FT,CO,15000,124,6,0.807,7,-0.1363
647,FORAFEWDOLLARSMORE,2.4,6,0,0,0,117,0,7,APX,5,5/30/16,1760,D,FT,CO,15000,121,7,0.8354,5,-0.1079
648,GO BONNIE GO,14.4,1,30.8,13.4,5.4,164.6,0,9,APX,6,5/30/16,1760,T,YL,C,15000,122,1,0.8947,1,1.61E-02
648,B B'S CHARMER,29.1,7,0,0,0,164.6,0,9,APX,6,5/30/16,1760,T,YL,C,15000,122,2,0.7344,8,-0.1603
648,HERE COMES CHLOE,3.7,8,0,0,0,164.6,0,9,APX,6,5/30/16,1760,T,YL,C,15000,122,3,0.8343,5,-6.04E-02
648,BAYAGO,3.9,3,0,0,3.4,164.6,0,9,APX,6,5/30/16,1760,T,YL,C,15000,122,4,0.8786,2,-1.61E-02
648,GODDESS OF KIP,10.7,4,0,0,0,164.6,0,9,APX,6,5/30/16,1760,T,YL,C,15000,124,5,0.8576,4,-3.71E-02
648,KITBURN,4,5,0,0,0,164.6,0,9,APX,6,5/30/16,1760,T,YL,C,15000,122,6,0.785,6,-0.1097
648,DAYIN DEAUVILLE,9.1,6,0,0,0,164.6,0,9,APX,6,5/30/16,1760,T,YL,C,15000,122,7,0.8585,3,-3.62E-02
648,BUBUZELA,2.5,2,0,5.2,3.8,164.6,0,9,APX,6,5/30/16,1760,T,YL,C,15000,122,8,0.727,9,-0.1677
648,SWEET SPRINGS ROAD,34.8,9,0,0,0,164.6,0,9,APX,6,5/30/16,1760,T,YL,C,15000,122,9,0.7804,7,-0.1143
649,ALLAIRE,10.4,3,0,0,5.4,20.2,0,10,APX,7,5/30/16,1100,T,YL,S,32000,119,1,0.8664,3,-0.0596
649,MONGOLIAN SHOPPER,20.1,8,0,0,0,20.2,0,10,APX,7,5/30/16,1100,T,YL,S,32000,119,2,0.7997,5,-0.1263
649,TWILIGHT WARRIOR,25.1,10,0,0,0,20.2,0,10,APX,7,5/30/16,1100,T,YL,S,32000,119,3,0.6629,9,-0.2631
649,BETRUETOYOURSCHOOL,3.6,6,0,0,0,20.2,0,10,APX,7,5/30/16,1100,T,YL,S,32000,119,4,0.8344,4,-0.0916
649,ZAPHICAL,25.5,6,0,0,0,20.2,0,10,APX,7,5/30/16,1100,T,YL,S,32000,119,5,0.7314,8,-0.1946
649,RUN TO GLORY,5.9,5,0,0,0,20.2,0,10,APX,7,5/30/16,1100,T,YL,S,32000,119,6,0.926,1,3.55E-02
649,FUNNY BUNNY,30.8,9,0,0,0,20.2,0,10,APX,7,5/30/16,1100,T,YL,S,32000,124,7,0.636,10,-0.29
649,HILARIOUS BROWN,2.8,1,7.6,3.6,3.4,20.2,0,10,APX,7,5/30/16,1100,T,YL,S,32000,119,8,0.7805,6,-0.1455
649,SASHAY,2.7,2,0,3.8,2.8,20.2,0,10,APX,7,5/30/16,1100,T,YL,S,32000,124,9,0.7548,7,-0.1712
649,UNA MAC COOL,11.3,4,0,0,0,20.2,0,10,APX,7,5/30/16,1100,T,YL,S,32000,124,10,0.8905,2,-3.55E-02
650,SHOGOOD,3.1,6,0,0,0,25.2,0,8,APX,8,5/30/16,1320,D,FT,AO,34000,116,1,0.8466,5,-5.91E-02
650,REIGNING CATFISH,3.1,2,0,3.6,2.8,25.2,0,8,APX,8,5/30/16,1320,D,FT,AO,34000,124,2,0.8085,6,-9.72E-02
650,BORDINI,12.9,5,0,0,0,25.2,0,8,APX,8,5/30/16,1320,D,FT,AO,34000,121,3,0.8715,2,-3.42E-02
650,NITE OF THE HUNTER,7.7,4,0,0,0,25.2,0,8,APX,8,5/30/16,1320,D,FT,AO,34000,121,4,0.9057,1,3.42E-02
650,BEAR'S BIG BOY,10.5,8,0,0,0,25.2,0,8,APX,8,5/30/16,1320,D,FT,AO,34000,121,5,0.8579,4,-0.0478
650,ARMANDO'S STAR,31.3,3,0,0,6.2,25.2,0,8,APX,8,5/30/16,1320,D,FT,AO,34000,121,6,0.6945,8,-0.2112
650,PURELY GIVEN,9.3,7,0,0,0,25.2,0,8,APX,8,5/30/16,1320,D,FT,AO,34000,121,7,0.8704,3,-3.53E-02
650,GOOD BYE GREG,2,1,6,3,2.2,25.2,0,8,APX,8,5/30/16,1320,D,FT,AO,34000,121,8,0.7704,7,-0.1353
651,SNICKER JO,0.5,1,3,2.2,2.2,9.2,6.2,6,ARP,1,5/30/16,990,D,FT,S,9700,117,1,0.879,1,7.93E-02
651,BELLA LA RUE,12.6,4,0,0,0,9.2,6.2,6,ARP,1,5/30/16,990,D,FT,S,9700,120,2,0.7888,4,-9.02E-02
651,LITE EM UP LINDI,13.9,5,0,0,0,9.2,6.2,6,ARP,1,5/30/16,990,D,FT,S,9700,120,3,0.7986,3,-8.04E-02
651,EMMA'S DILEMMA,5.3,2,0,3.2,2.2,9.2,6.2,6,ARP,1,5/30/16,990,D,FT,S,9700,117,4,0.7825,5,-9.65E-02
651,HOLD ON CHERYL,9,6,0,0,0,9.2,6.2,6,ARP,1,5/30/16,990,D,FT,S,9700,120,5,0.765,6,-0.114
651,STARRY STARRY SKYS,4.6,3,0,0,2.2,9.2,6.2,6,ARP,1,5/30/16,990,D,FT,S,9700,117,6,0.7997,2,-7.93E-02
652,KAT'S DELIGHTED,4.7,3,0,0,2.8,16.4,9.2,5,ARP,3,5/30/16,1210,D,FT,A,12100,121,1,0.8447,3,-2.88E-02
652,RITZYRAGS,2.6,1,7.2,4.6,2.8,16.4,9.2,5,ARP,3,5/30/16,1210,D,FT,A,12100,117,2,0.761,5,-0.1125
652,SHE'S ALL BLING,2.8,5,0,0,0,16.4,9.2,5,ARP,3,5/30/16,1210,D,FT,A,12100,121,3,0.8033,4,-7.02E-02
652,BACK STOP,3.2,4,0,0,0,16.4,9.2,5,ARP,3,5/30/16,1210,D,FT,A,12100,124,4,0.8728,2,-7.00E-04
652,ON MY MISSION,2.4,2,0,3.6,2.6,16.4,9.2,5,ARP,3,5/30/16,1210,D,FT,A,12100,121,5,0.8735,1,7.00E-04
653,CAT WITH A TWIST,3.3,5,0,0,0,26,11,6,ARP,6,5/30/16,1210,D,FT,C,8500,124,1,0.894,2,-2.30E-03
653,WILD FIBS,5.2,1,12.4,4.6,3.2,26,11,6,ARP,6,5/30/16,1210,D,FT,C,8500,124,2,0.8451,5,-5.12E-02
653,SUNDAY DAWN,9.6,6,0,0,0,26,11,6,ARP,6,5/30/16,1210,D,FT,C,8500,124,3,0.8618,3,-0.0345
653,RENEE'S PASSION,8.7,3,0,0,3.8,26,11,6,ARP,6,5/30/16,1210,D,FT,C,8500,121,4,0.8963,1,2.30E-03
653,SNOW BUNNY,3.1,4,0,0,0,26,11,6,ARP,6,5/30/16,1210,D,FT,C,8500,124,5,0.8462,4,-5.01E-02
653,DIVINE WAY,1.4,2,0,3,2.6,26,11,6,ARP,6,5/30/16,1210,D,FT,C,8500,124,6,0.8009,6,-9.54E-02
654,BRAVADO,3.3,3,0,0,2.2,12.2,5.8,6,ARP,7,5/30/16,1210,D,FT,A,12100,124,1,0.8875,1,2.41E-02
654,DUGABOY BROWN,2.1,1,6.2,3,2.2,12.2,5.8,6,ARP,7,5/30/16,1210,D,FT,A,12100,120,2,0.7955,5,-9.20E-02
654,WOLF POND JACK,1.2,2,0,2.4,2.2,12.2,5.8,6,ARP,7,5/30/16,1210,D,FT,A,12100,124,3,0.7649,6,-0.1226
654,VIRGIL T,15.7,4,0,0,0,12.2,5.8,6,ARP,7,5/30/16,1210,D,FT,A,12100,117,4,0.8634,2,-2.41E-02
654,ANYTHING EXTRA,12.3,6,0,0,0,12.2,5.8,6,ARP,7,5/30/16,1210,D,FT,A,12100,120,5,0.8406,4,-4.69E-02
654,CONSPIRATOR,8.4,5,0,0,0,12.2,5.8,6,ARP,7,5/30/16,1210,D,FT,A,12100,124,6,0.862,3,-0.0255
655,IMA HAPPY STRIKE,5,5,0,0,0,72.2,50,7,ARP,8,5/30/16,1100,D,FT,N,35000,124,1,0.8058,6,-0.1952
655,ZOOM BAG,2.3,7,0,0,0,72.2,50,7,ARP,8,5/30/16,1100,D,FT,N,35000,124,2,0.8319,4,-0.1691
655,BANKER BOB,5.3,3,0,0,4,72.2,50,7,ARP,8,5/30/16,1100,D,FT,N,35000,124,3,0.8297,5,-0.1713001
655,Z SMOKING GUN,18.9,2,0,15.2,7.4,72.2,50,7,ARP,8,5/30/16,1100,D,FT,N,35000,124,4,1.001,1,6.29E-02
655,FAST BUT FURIOUS,16.8,6,0,0,0,72.2,50,7,ARP,8,5/30/16,1100,D,FT,N,35000,124,5,0.9381,2,-6.29E-02
655,CUZAN,11.2,4,0,0,0,72.2,50,7,ARP,8,5/30/16,1100,D,FT,N,35000,124,6,0.8967,3,-0.1043
655,SURF N SKI,1.3,1,4.6,3.8,3.2,72.2,50,7,ARP,8,5/30/16,1100,D,FT,N,35000,124,7,0.8018,7,-0.1992
656,RUN HUCKLEBERRY,8.1,6,0,0,0,71.2,61.8,8,ARP,9,5/30/16,1760,D,FT,S,9700,121,1,0.8245,3,-8.60E-02
656,PHOTOHOUND,5.1,3,0,0,4.2,71.2,61.8,8,ARP,9,5/30/16,1760,D,FT,S,9700,120,2,0.8381,2,-7.24E-02
656,AUDDIE,30.1,7,0,0,0,71.2,61.8,8,ARP,9,5/30/16,1760,D,FT,S,9700,115,3,0.6344,8,-0.2761
656,EARLY SUNSET,4.6,1,11.2,6.8,3.8,71.2,61.8,8,ARP,9,5/30/16,1760,D,FT,S,9700,120,4,0.7986,5,-0.1119
656,KANZA KOWBOY,1.5,5,0,0,0,71.2,61.8,8,ARP,9,5/30/16,1760,D,FT,S,9700,120,5,0.789,6,-0.1215
656,EMPIRE CAT,4.1,4,0,0,0,71.2,61.8,8,ARP,9,5/30/16,1760,D,FT,S,9700,124,6,0.8002,4,-0.1103
656,REGAL SUNSET,30,8,0,0,0,71.2,61.8,8,ARP,9,5/30/16,1760,D,FT,S,9700,115,7,0.6944,7,-0.2161
656,MINER'S NOTION,6.6,2,0,8.8,4.2,71.2,61.8,8,ARP,9,5/30/16,1760,D,FT,S,9700,120,8,0.9105,1,7.24E-02
657,FLYING IDE,6.2,6,0,0,0,0,10,6,BCF,1,5/30/16,1210,D,FT,C,2000,124,1,0.895,2,-5.66E-02
657,DR T HUDSON,0.5,1,3,2.1,2.1,0,10,6,BCF,1,5/30/16,1210,D,FT,C,2000,124,2,0.8615,4,-9.01E-02
657,QUICK CIELO,15.4,3,0,0,2.4,0,10,6,BCF,1,5/30/16,1210,D,FT,C,2000,124,3,0.8397,6,-0.1119
657,JOE KID,10.7,4,0,0,0,0,10,6,BCF,1,5/30/16,1210,D,FT,C,2000,124,4,0.8787,3,-0.0729
657,HEADOFCLASS,6.8,2,0,2.2,2.2,0,10,6,BCF,1,5/30/16,1210,D,FT,C,2000,124,5,0.9516,1,5.66E-02
657,MADDIE CAT,4.8,5,0,0,0,0,10,6,BCF,1,5/30/16,1210,D,FT,C,2000,124,6,0.848,5,-0.1036
658,LAKOTA BELL,16.2,6,0,0,0,0,7.4,6,BCF,3,5/30/16,1320,D,FT,C,2200,124,1,0.8927,3,-4.10E-02
658,JEWELS GALORE,7.8,4,0,0,0,0,7.4,6,BCF,3,5/30/16,1320,D,FT,C,2200,124,2,0.9337,1,2.51E-02
658,LADY ARIES,4.4,3,0,0,2.2,0,7.4,6,BCF,3,5/30/16,1320,D,FT,C,2200,124,3,0.8548,5,-7.89E-02
658,EVEN TWENTY,0.7,1,3.4,2.2,2.1,0,7.4,6,BCF,3,5/30/16,1320,D,FT,C,2200,124,4,0.8442,6,-8.95E-02
658,AFTON'S CAT,3.1,2,0,3,2.2,0,7.4,6,BCF,3,5/30/16,1320,D,FT,C,2200,124,5,0.859,4,-0.0747
658,POUNCE,14.4,5,0,0,0,0,7.4,6,BCF,3,5/30/16,1320,D,FT,C,2200,124,6,0.9086,2,-2.51E-02
659,DIRECT ZIP,9.1,1,20.2,4,2.8,0,19.4,7,BCF,4,5/30/16,1210,D,FT,C,2300,124,1,0.8333,4,-8.02E-02
659,BEER DRINKIN SHARI,6.3,7,0,0,0,0,19.4,7,BCF,4,5/30/16,1210,D,FT,C,2300,124,2,0.8811,2,-3.24E-02
659,SPECIAL GRANT,7.7,5,0,0,0,0,19.4,7,BCF,4,5/30/16,1210,D,FT,C,2300,124,3,0.9135,1,3.24E-02
659,HIGHER ED,2.2,3,0,0,2.2,0,19.4,7,BCF,4,5/30/16,1210,D,FT,C,2300,124,4,0.8138,6,-9.97E-02
659,JUST A MORGAN,2,2,0,3,2.6,0,19.4,7,BCF,4,5/30/16,1210,D,FT,C,2300,124,5,0.7731,7,-0.1404
659,HOLIDAY FLIGHT,5.2,6,0,0,0,0,19.4,7,BCF,4,5/30/16,1210,D,FT,C,2300,124,6,0.8506,3,-6.29E-02
659,SHUT DOWN CORNER,9.2,4,0,0,0,0,19.4,7,BCF,4,5/30/16,1210,D,FT,C,2300,124,7,0.8303,5,-8.32E-02
660,TESTY TOTE,7.4,2,0,4.8,2.4,0,13.8,4,BCF,6,5/30/16,1210,D,FT,A,2000,124,1,0.8954,1,2.24E-02
660,PRETTYASAPEARL,5.3,3,0,0,2.4,0,13.8,4,BCF,6,5/30/16,1210,D,FT,A,2000,124,2,0.8669,3,-2.85E-02
660,MONTEEZ RUMBLE,1.1,1,4.2,2.8,2.4,0,13.8,4,BCF,6,5/30/16,1210,D,FT,A,2000,124,3,0.873,2,-2.24E-02
660,SICILYSMOSTWANTED,1,4,0,0,0,0,13.8,4,BCF,6,5/30/16,1210,D,FT,A,2000,124,4,0.8234,4,-7.20E-02
661,A HI FIVE,0.5,2,0,2.6,2.2,0,6.4,6,BCF,7,5/30/16,1210,D,FT,CO,2000,124,1,0.8456,6,-6.89E-02
661,RIGHT IDEA,12.3,4,0,0,0,0,6.4,6,BCF,7,5/30/16,1210,D,FT,CO,2000,124,2,0.8818,2,-0.0327
661,SHAWZINATOR,6,3,0,0,2.4,0,6.4,6,BCF,7,5/30/16,1210,D,FT,CO,2000,124,3,0.8652,4,-4.93E-02
661,RUN STORMY RUN,14.5,5,0,0,0,0,6.4,6,BCF,7,5/30/16,1210,D,FT,CO,2000,124,4,0.9145,1,0.0327
661,SMOKININDABOYSROOM,3.7,1,9.4,3,2.4,0,6.4,6,BCF,7,5/30/16,1210,D,FT,CO,2000,124,5,0.8596,5,-5.49E-02
661,GENTSFINISHFIRST,9.7,6,0,0,0,0,6.4,6,BCF,7,5/30/16,1210,D,FT,CO,2000,124,6,0.8774,3,-3.71E-02
662,BARTHELO,13.6,6,0,0,0,0,5.8,6,BCF,8,5/30/16,1980,D,FT,N,3700,124,1,0.8599,2,-5.93E-02
662,SCOOTEN DO DA,4.3,2,0,3.2,2.4,0,5.8,6,BCF,8,5/30/16,1980,D,FT,N,3700,124,2,0.8459,4,-0.0733
662,KING OF SHARKS,1.4,1,4.8,3,2.2,0,5.8,6,BCF,8,5/30/16,1980,D,FT,N,3700,124,3,0.8369,5,-8.23E-02
662,BOSTON ROB,1.9,3,0,0,2.2,0,5.8,6,BCF,8,5/30/16,1980,D,FT,N,3700,124,4,0.8079,6,-0.1113
662,RECRANK,10.5,4,0,0,0,0,5.8,6,BCF,8,5/30/16,1980,D,FT,N,3700,124,5,0.8568,3,-6.24E-02
662,JETABILITYPROSPECT,5.7,5,0,0,0,0,5.8,6,BCF,8,5/30/16,1980,D,FT,N,3700,124,6,0.9192,1,5.93E-02
663,SNEAKY FUDGE FACE,29.5,7,0,0,0,41.8,0,7,BEL,1,5/30/16,1540,O,SY,S,60000,118,1,0.6741,7,-0.2044
663,CLASSY CHRIS,1.55,3,0,0,2.3,41.8,0,7,BEL,1,5/30/16,1540,O,SY,S,60000,118,2,0.8372,3,-0.0413
663,ROCK AVE. ROAD,5.6,5,13.2,5.3,2.5,41.8,0,7,BEL,1,5/30/16,1540,O,SY,S,60000,118,3,0.8785,1,4.03E-02
663,GINNED UP,1.95,2,0,3.5,2.3,41.8,0,7,BEL,1,5/30/16,1540,O,SY,S,60000,124,4,0.8366,4,-4.19E-02
663,LIGHT REIGN,26.75,6,0,0,0,41.8,0,7,BEL,1,5/30/16,1540,O,SY,S,60000,118,5,0.7937,6,-0.0848
663,LULU'S BLUES,2.95,4,0,0,0,41.8,0,7,BEL,1,5/30/16,1540,O,SY,S,60000,118,6,0.8382,2,-4.03E-02
663,HIGHWAY STAR,5.6,1,13.2,5.3,2.5,41.8,0,7,BEL,1,5/30/16,1540,O,SY,S,60000,111,7,0.8197,5,-5.88E-02
664,FIVE STAR RAMPAGE,4.2,7,0,0,0,336.5,121,8,BEL,2,5/30/16,1430,D,SY,A,62000,119,1,0.8055,7,-0.103
664,BOLD PRINT,5.7,8,0,0,0,336.5,121,8,BEL,2,5/30/16,1430,D,SY,A,62000,124,2,0.9085,1,3.42E-02
664,SING FOR BEAUTY,23.3,4,0,0,0,336.5,121,8,BEL,2,5/30/16,1430,D,SY,A,62000,114,3,0.8481,5,-6.04E-02
664,UNREPENTED,5.5,2,0,6,3.4,336.5,121,8,BEL,2,5/30/16,1430,D,SY,A,62000,124,4,0.8743,2,-3.42E-02
664,WISDOM OF OZ,6.2,5,0,0,0,336.5,121,8,BEL,2,5/30/16,1430,D,SY,A,62000,121,5,0.8611,3,-0.0474
664,GOLDEN GEM,4.3,6,0,0,0,336.5,121,8,BEL,2,5/30/16,1430,D,SY,A,62000,124,6,0.8379,6,-7.06E-02
664,ENDURING TOUCH,2.45,3,0,0,3.3,336.5,121,8,BEL,2,5/30/16,1430,D,SY,A,62000,121,7,0.857,4,-5.15E-02
664,LITTLE BEAR CAT,22,1,46,17.8,9.4,336.5,121,8,BEL,2,5/30/16,1430,D,SY,A,62000,116,8,0.7613,8,-0.1472
665,EYE LUV LULU,4.8,3,0,0,2.8,22.4,0,5,BEL,3,5/30/16,1760,D,MY,N,200000,118,1,0.8485,4,-6.39E-02
665,BELLAMY WAY,7.6,4,0,0,0,22.4,0,5,BEL,3,5/30/16,1760,D,MY,N,200000,114,2,0.8953,2,-1.71E-02
665,ROYAL POSSE,0.9,2,0,2.4,2.1,22.4,0,5,BEL,3,5/30/16,1760,D,MY,N,200000,120,3,0.7864,5,-0.126
665,SIOUX,4.4,5,0,0,0,22.4,0,5,BEL,3,5/30/16,1760,D,MY,N,200000,114,4,0.871,3,-4.14E-02
665,WEEKEND HIDEAWAY,3.9,1,9.8,4.1,2.6,22.4,0,5,BEL,3,5/30/16,1760,D,MY,N,200000,120,5,0.9124,1,1.71E-02
666,BAR OF GOLD,1.5,1,5,3.2,2.5,26.6,18,9,BEL,4,5/30/16,1760,D,MY,N,200000,114,1,0.7753,7,-0.1312
666,PERFECT FREUD,25,6,0,0,0,26.6,18,9,BEL,4,5/30/16,1760,D,MY,N,200000,116,2,0.7436,9,-0.1629
666,SHERIFFA,23.1,9,0,0,0,26.6,18,9,BEL,4,5/30/16,1760,D,MY,N,200000,120,3,0.8339,5,-7.26E-02
666,HAVEYOUGONEAWAY,6.4,2,0,5.1,4.1,26.6,18,9,BEL,4,5/30/16,1760,D,MY,N,200000,120,4,0.8643,4,-4.22E-02
666,QUEZON,2,4,0,0,0,26.6,18,9,BEL,4,5/30/16,1760,D,MY,N,200000,120,5,0.7509,8,-0.1556
666,CARAMEAWAY,42.75,7,0,0,0,26.6,18,9,BEL,4,5/30/16,1760,D,MY,N,200000,114,6,0.8706,3,-0.0359
666,JULES N ROME,6.5,5,0,0,0,26.6,18,9,BEL,4,5/30/16,1760,D,MY,N,200000,116,7,0.9023,2,-4.20E-03
666,STORIED LADY,23.7,8,0,0,0,26.6,18,9,BEL,4,5/30/16,1760,D,MY,N,200000,120,8,0.8299,6,-7.66E-02
666,LITERATA,16.4,3,0,0,6,26.6,18,9,BEL,4,5/30/16,1760,D,MY,N,200000,114,9,0.9065,1,4.20E-03
667,SEA PEBBLE,2.45,2,0,3.9,2.8,20.2,0,9,BEL,5,5/30/16,1320,O,MY,M,41000,118,1,0.8577,4,-0.1695
667,U DO THAT,47,4,0,0,0,20.2,0,9,BEL,5,5/30/16,1320,O,MY,M,41000,118,2,1.0272,1,0.1359
667,WANTAGH QUEEN,8.7,8,0,0,0,20.2,0,9,BEL,5,5/30/16,1320,O,MY,M,41000,124,3,0.8895,3,-0.1377
667,J K'S GIRL,1.75,1,5.5,3,2.5,20.2,0,9,BEL,5,5/30/16,1320,O,MY,M,41000,118,4,0.8159,7,-0.2113
667,SOPHIA'S HEART,41.25,9,0,0,0,20.2,0,9,BEL,5,5/30/16,1320,O,MY,M,41000,111,5,0.8239,6,-0.2033
667,SUPER CITY,20.3,6,0,0,0,20.2,0,9,BEL,5,5/30/16,1320,O,MY,M,41000,124,6,0.7604,8,-0.2668
667,VICTORYS HOPE,22.3,7,0,0,0,20.2,0,9,BEL,5,5/30/16,1320,O,MY,M,41000,118,7,0.7083,9,-0.3189
667,GRACE'S JOY,9.7,5,0,0,0,20.2,0,9,BEL,5,5/30/16,1320,O,MY,M,41000,118,8,0.8913,2,-0.1359
667,JOHN'S CATNIP,3.65,3,0,0,2.9,20.2,0,9,BEL,5,5/30/16,1320,O,MY,M,41000,124,9,0.831,5,-0.1962
668,SUDDEN SURPRISE,2.2,7,0,0,0,398.5,0,8,BEL,6,5/30/16,1540,D,MY,N,125000,122,1,0.8,6,-9.79E-02
668,CARDS OF STONE,5.2,6,0,0,0,398.5,0,8,BEL,6,5/30/16,1540,D,MY,N,125000,118,2,0.8451,4,-0.0528
668,TAOISEACH,19.3,4,0,0,0,398.5,0,8,BEL,6,5/30/16,1540,D,MY,N,125000,120,3,0.7186,8,-0.1793
668,LUCKY LURIE,12.8,8,0,0,0,398.5,0,8,BEL,6,5/30/16,1540,D,MY,N,125000,116,4,0.8846,2,-0.0133
668,CHAMPIONOFTHENILE,1.95,3,0,0,3.3,398.5,0,8,BEL,6,5/30/16,1540,D,MY,N,125000,118,5,0.8228,5,-0.0751
668,MIND YOUR BISCUITS,12.9,2,0,10.6,4.5,398.5,0,8,BEL,6,5/30/16,1540,D,MY,N,125000,116,6,0.8979,1,0.0133
668,VINCENTO,6,5,0,0,0,398.5,0,8,BEL,6,5/30/16,1540,D,MY,N,125000,118,7,0.8477,3,-5.02E-02
668,BUST ANOTHER,19.7,1,41.4,14,6.9,398.5,0,8,BEL,6,5/30/16,1540,D,MY,N,125000,120,8,0.7473,7,-0.1506
669,MACAGONE,3.65,6,0,0,0,39.8,0,9,BEL,7,5/30/16,1760,T,YL,N,125000,120,1,0.8296,7,-8.07E-02
669,KHARAFA,3.95,3,0,0,3.3,39.8,0,9,BEL,7,5/30/16,1760,T,YL,N,125000,120,2,0.8757,4,-3.46E-02
