race_id,track,race_number,distance,surface,date_time,race_description,available_bets
653,ARP,R6,5.5f,D,05-30-2016<br>14:05,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 120 lbs.; Ol,WIN/ PLACE/ SHOW/ EXACTA / QUINELLA / TRIFECTA / SUPERFECTA
654,ARP,R7,5.5f,D,05-30-2016<br>14:30,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,WIN/ PLACE/ SHOW/ EXACTA / QUINELLA / TRIFECTA / SUPERFECTA
655,ARP,R8,5f,D,05-30-2016<br>14:55,THREE YEAR OLDS AND OLDER.  Weight  Three year olds - 120 lbs. Older - 124 lbs. ,WIN/ PLACE/ SHOW/ EXACTA / QUINELLA / 1ST HALF LATE DAILY DOUBLE / TRIFECTA SUPERFECTA
656,ARP,R9,8f,D,05-30-2016<br>15:20,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 120 lbs.; Older; 124 ,WIN/ PLACE/ SHOW/ EXACTA / QUINELLA / 2ND HALF LATE DAILY DOUBLE / TRIFECTA SUPERFECTA
657,BCF,R1,5.5f,D,05-30-2016<br>11:00,FOR THREE YEAR OLDS AND UP WHICH HAVE NOT WON A RACE IN 2015-2016. Weight; 124 l,$2 1ST HALF DAILY DOUBLE $2 QUINELLA / $2 TRIFECTA ($1 TRI BOX)
658,BCF,R3,6f,D,05-30-2016<br>12:00,FOR FILLIES AND MARES THREE YEARS OLD  AND UP WHICH HAVE NEVER WON TWO RACES. We,$2 QUINELLA / $2 TRIFECTA ($1 TRI BOX)
659,BCF,R4,5.5f,D,05-30-2016<br>12:30,FOR THREE YEAR OLDS AND UP THAT HAVE NOT RAN 1-2-3 AT THIS TRACK THIS YEAR. Weig,$2 QUINELLA / $2 TRIFECTA ($1 TRI BOX)
660,BCF,R6,5.5f,D,05-30-2016<br>13:30,FOR THREE YEAR OLDS AND UP WHICH HAVE NEVER WON FOUR RACES. Weight; 124 lbs.,$2 DAILY TRIPLE (1ST LEG) $2 QUINELLA $2 TRIFECTA ($1 TRI BOX)
661,BCF,R7,5.5f,D,05-30-2016<br>14:00,FOR THREE YEAR OLDS AND UP. Weight; 124 lbs.,$2 1ST HALF LATE DOUBLE DAILY TRIPLE (2ND LEG) $2 QUINELLA / $2 TRIFECTA ($1 TRI BOX)
662,BCF,R8,9f,D,05-30-2016<br>14:30,FOR THREE YEAR OLDS AND OLDER.  $100 To Pass The Box. Weights: 124 lbs.,2ND HALF LATE DOUBLE / DAILY TRIPLE(3RD LEG) $2 QUINELLA / $2 TRIFECTA ($1 TRI BOX)
663,BEL,R1,7f,T,05-30-2016<br>10:30,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD FOALED IN NEW YORK ST,EXACTA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (1-3) PICK 5 (.50) RACES (1-5); DOUBLE WAGERS
664,BEL,R2,6.5f,D,05-30-2016<br>11:01,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD FOALED IN NEW YORK STATE AND A,EXACTA; QUINELLA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (2-4) PICK 4 (.50) RACES (2-5); DOUBLE WAGERS
665,BEL,R3,8f,D,05-30-2016<br>11:32,FOR THREE YEAR OLDS AND UPWARD FOALED IN NEW YORK STATE AND APPROVED BY THE NEW ,EXACTA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (3-5); DOUBLE WAGERS
666,BEL,R4,8f,D,05-30-2016<br>12:04,FOR FILLIES AND MARES THREE YEARS OLD AND UPWARD FOALED IN NEW YORK STATE AND AP,EXACTA; QUINELLA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (4-6); DOUBLE WAGERS
667,BEL,R5,6f,t,05-30-2016<br>12:36,INNER TURF FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD FOALED IN ,EXACTA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (5-7) $100K GUARANTEED PICK 6 RACES (5-10); DOUBLE WAGERS
668,BEL,R6,7f,D,05-30-2016<br>13:09,FOR THREE YEAR OLDS FOALED IN NEW YORK STATE AND APPROVED BY THE NEW YORK STATE-,EXACTA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (6-8) GRAND SLAM RACES (6-9); DOUBLE WAGERS
669,BEL,R7,8f,T,05-30-2016<br>13:41,FOR THREE YEAR OLDS AND UPWARD FOALED IN NEW YORK STATE AND APPROVED BY THE NEW ,EXACTA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (7-9) $350K GUARANTEED PICK 4 (.50) RACES (7-10); DOUBLE WAGERS
670,BEL,R8,7f,D,05-30-2016<br>14:13,FOR FILLIES THREE YEARS OLD FOALED IN NEW YORK STATE AND APPROVED BY THE NEW YOR,EXACTA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (8-10); DOUBLE WAGERS
671,BEL,R9,8f,T,05-30-2016<br>14:45,FOR FILLIES AND MARES THREE YEARS OLD AND UPWARD FOALED IN NEW YORK STATE AND AP,EXACTA; TRIFECTA (.50); SUPERFECTA (.10); DOUBLE WAGERS
672,BEL,R10,6f,t,05-30-2016<br>15:17,INNER TURF FOR MAIDENS; THREE YEARS OLD  AND UPWARD FOALED IN NEW YORK STATE AND,EXACTA; TRIFECTA (.50); SUPERFECTA (.10) WAGERS
673,BTP,R1,8f,D,05-30-2016<br>10:30,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON THREE RAC,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / DAILY DOUBLE 50 CENT PICK 4 (RACES 1-2-3-4)
674,BTP,R2,6f,D,05-30-2016<br>10:59,FOR REGISTERED OHIO BRED MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD.,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / 50 CENT PICK 3 (RACES 2-3-4)
675,BTP,R3,6f,D,05-30-2016<br>11:28,FOR REGISTERED OHIO BRED THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON TWO RACES,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / 50 CENT PICK 3 (RACES 3-4-5)
676,BTP,R4,5f,D,05-30-2016<br>11:57,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 118 lbs.; Older; 124 ,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / 50 CENT PICK 3 (RACES 4-5-6)
677,BTP,R5,8f,D,05-30-2016<br>12:26,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON TWO RACES,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / 50 CENT PICK 3 (RACES 5-6-7)
678,BTP,R6,6.5f,D,05-30-2016<br>12:55,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NOT WON A RACE SINC,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / 50 CENT PICK 4 (RACES 6-7-8-9)
679,BTP,R7,8.5f,T,05-30-2016<br>13:24,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / 50 CENT PICK 3 (RACES 7-8-9)
680,BTP,R8,6.5f,D,05-30-2016<br>13:53,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 118 lbs.; Older; 124 ,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / DAILY DOUBLE
681,BTP,R9,6f,D,05-30-2016<br>14:22,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 118,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA
682,CBY,R2,8.3f,D,05-30-2016<br>11:22,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $1 DAILY DOUBLE / $.50 PICK3 (RACES 2-3-4) $.50 PICK 4 (RACES 2-3-4-5) (18% EXOTIC TAKEOUT)
683,CBY,R3,6f,D,05-30-2016<br>11:51,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON THREE RACES. Three Year Olds,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $1 DAILY DOUBLE $.50 PICK 3(RACES 3-4-5) (18% EXOTIC TAKEOUT)
684,CBY,R4,5f,T,05-30-2016<br>12:29,FOR THREE YEAR OLDS AND UPWARD. Three Year Olds; 119 lbs.; Older; 123 lbs. Non-w,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 TURF TOP FIVE / $1 DAILY DOUBLE $.50 PICK 3 (RACES 4-5-6) (18% EXOTIC TAKEOUT)
685,CBY,R5,5.5f,D,05-30-2016<br>13:10,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE STARTED FOR A CLAIMING PRICE OF $5;000,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $1 DAILY DOUBLE $.50 PICK 3(RACES 5-6-7) (18% EXOTIC TAKEOUT)
686,CBY,R6,7.5f,T,05-30-2016<br>13:49,FOR MN-BRED MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year O,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 TURF TOP FIVE / $1 DAILY DOUBLE $.50 PICK 3 (RACES 6-7-8) / $.50 PICK 4 (RACES 6-7-8-9) (18% EXOTIC TAK
687,CBY,R7,5f,T,05-30-2016<br>14:19,FOR THREE YEAR OLDS AND UPWARD.,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 TURF TOP FIVE / $1 DAILY DOUBLE $.50 PICK 3 (RACES 7-8-9) (18% EXOTIC TAKEOUT)
688,CBY,R8,5.5f,D,05-30-2016<br>14:49,FOR MN-BRED MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year O,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $1 DAILY DOUBLE (18% EXOTICTAKEOUT)
689,CBY,R9,7.5f,T,05-30-2016<br>15:25,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 TURF TOP FIVE (18% EXOTIC TAKEOUT)
690,CDX,R1,7f,D,05-30-2016<br>09:45,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON THREE RAC,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 1-2-3) PICK 4 (RACES 1-2-3-4)
691,CDX,R2,8f,D,05-30-2016<br>10:14,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 118 lbs.; Older; 125 ,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 2-3-4) PICK 5 (RACES 2-6)
692,CDX,R3,7f,D,05-30-2016<br>10:43,FOR FOUR YEAR OLDS AND UPWARD WHICH HAVE STARTED FOR A CLAIMING PRICE OF $5;000 ,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 3-4-5)
693,CDX,R4,6f,D,05-30-2016<br>11:13,FOR FOUR YEAR OLDS AND UPWARD. Weight; 123 lbs. Non-winners Of Two Races Since M,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 4-5-6) PICK 4 (RACES 4-5-6-7)
694,CDX,R5,9f,T,05-30-2016<br>11:43,FOR THREE YEAR OLDS. Weight; 122 lbs. Non-winners Of Two Races At A Mile Or Over,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 5-6-7)
695,CDX,R6,10f,D,05-30-2016<br>12:15,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 116 lbs.; Older; 123 ,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 6-7-8) $.20 SINGLE 6 JACKPOT
696,CDX,R7,6.5f,D,05-30-2016<br>12:47,FOR THREE YEAR OLDS WHICH HAVE NEVER WON A RACE OTHER THAN MAIDEN; CLAIMING; STA,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 7-8-9) PICK 5 (7-8-9-10-11)
697,CDX,R8,8f,T,05-30-2016<br>13:19,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 116,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 8-9-10) PICK 4 (RACES 8-9-10-11)
698,CDX,R9,9f,D,05-30-2016<br>13:51,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON $8;995 THREE TIMES OTHER THA,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 9-10-11)
699,CDX,R10,8f,T,05-30-2016<br>14:21,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES OTHER THAN MAIDEN;,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA
700,CDX,R11,6f,D,05-30-2016<br>14:51,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 116,EXACTA / TRIFECTA / SUPERFECTA / SUPERFECTA HI-5
701,DEL,R1,8f,D,05-30-2016<br>10:15,(PLUS UP TO 50% Other Sources) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON,DAILY DOUBLE (RACES 1-2) / EXACTA / TRIFECTA (50-CENT MIN.) SUPERFECTA (10-CENT MIN.) / PICK 3 (RACES 1-2-3; 50-CENT MIN.) PICK 4 (RACES 1-2-3-4; 50-CENT MIN.)
702,DEL,R2,5.5f,D,05-30-2016<br>10:45,(PLUS UP TO 50% Other Sources) FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Y,DAILY DOUBLE (RACES 2-3) / EXACTA / TRIFECTA (50-CENT MIN.) SUPERFECTA (10-CENT MIN.) / PICK 3 (RACES 2-3-4; 50-CENT MIN.)
703,DEL,R3,6f,D,05-30-2016<br>11:15,(PLUS UP TO 50% Other Sources) FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD,DAILY DOUBLE (RACES 3-4) / EXACTA / TRIFECTA (50-CENT MIN.) SUPERFECTA (10-CENT MIN.)/ PICK 3 (RACES 3-4-5; 50-CENT MIN.) 50-CENT PICK 5 (RACES 3 -7; 15% TAKE OUT).
704,DEL,R4,5f,T,05-30-2016<br>11:45,(PLUS UP TO 50% Other Sources) FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  A,DAILY DOUBLE (RACES 4-5) / EXACTA / TRIFECTA (50-CENT MIN.) SUPERFECTA (10-CENT MIN) / PICK 3 (RACES 4-5-6; 50-CENT MIN.).
705,DEL,R5,8f,D,05-30-2016<br>12:15,(PLUS UP TO 50% Other Sources) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER W,DAILY DOUBLE (RACES 5-6) / EXACTA / TRIFECTA (50-CENT MIN. SUPERFECTA (10-CENT MIN.)/ PICK 3 (RACES 5-6-7; (50-CENT MIN.) PICK 4 (RACES 5-6-7-8; 50-CENT MIN.)
706,DEL,R6,8f,D,05-30-2016<br>12:45,(PLUS UP TO 50% Other Sources) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER W,DAILY DOUBLE (RACES 6-7) / EXACTA / TRIFECTA (50-CENT MIN.) SUPERFECTA (10-CENT MIN) / PICK 3 (RACES 6-7-8; 50-CENT MIN.)
707,DEL,R7,7.5f,T,05-30-2016<br>13:15,(PLUS UP TO 50% Other Sources) FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD,DAILY DOUBLE (RACES 7-8) / EXACTA / TRIFECTA (50-CENT MIN.) SUPERFECTA (10-CENT MIN) / PICK 3 (RACES 7-8-9; 50-CENT MIN.)
708,DEL,R8,6f,D,05-30-2016<br>13:45,(PLUS UP TO 50% Other Sources) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER W,DAILY DOUBLE (RACES 8-9) / EXACTA / TRIFECTA (50-CENT. MIN.) SUPERFECTA (10-CENT MIN.)
709,EMD,R2,8f,D,05-30-2016<br>14:26,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE SINCE APRIL 1; 2016 OR ,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 PICK 3 (RACES 2-3-4) $.50 PICK 4 (RACES 2-3-4-5)
710,EMD,R3,8f,D,05-30-2016<br>14:52,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON TWO RACES,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 PICK 3 (RACES 3-4-5) $.20 PICK 7 (RACES 3-4-5-6-7-8-9)
711,EMD,R4,6f,D,05-30-2016<br>15:18,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 PICK 3 (RACES 4-5-6) $2 123RACING WAGER
712,EMD,R5,6f,D,05-30-2016<br>15:46,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON THREE RAC,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 PICK 3 (RACES 5-6-7) $.50 PICK 5 (RACES 5-6-7-8-9)
713,EMD,R6,6f,D,05-30-2016<br>16:12,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE SINCE APRIL 1; 2016 OR ,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 PICK 3 (RACES 6-7-8) $.50 PICK 4 (RACES 6-7-8-9)
714,EMD,R7,6.5f,D,05-30-2016<br>16:40,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 119 lbs.; Ol,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 PICK 3 (RACES 7-8-9)
715,EMD,R8,6f,D,05-30-2016<br>17:10,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES OTHER THAN MAIDEN;,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA
716,EMD,R9,8f,D,05-30-2016<br>17:40,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 120 lbs.; Older; 124 ,$1 EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA
717,FLX,R1,6f,D,05-30-2016<br>10:10,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NOT WON TWO RACES S,EXACTA * TRIFECTA * SUPERFECTA * DAILY DOUBLE (RACES 1-2)
718,FLX,R2,5f,D,05-30-2016<br>10:37,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 119,EXACTA * TRIFECTA * SUPERFECTA * PICK 4 (50 CENT MINIMUM: RACES 2-3-4-5)
719,FLX,R3,5.5f,D,05-30-2016<br>11:04,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON THREE RAC,EXACTA * TRIFECTA * SUPERFECTA * PICK 3 (50 CENT MINIMUM: RACES 3-4-5)
720,FLX,R4,5f,D,05-30-2016<br>11:31,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 119,EXACTA * TRIFECTA * SUPERFECTA * DAILY DOUBLE (RACES 4-5)
721,FLX,R5,5f,D,05-30-2016<br>11:58,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 119 lbs.; Older; 124 ,EXACTA * TRIFECTA * SUPERFECTA (10 CENT MINIMUM) * DAILY DOUBLE (RACES 5-6) * PICK 5 WITH CARRYOVER (50 CENT MINIMUM RACES 5-6-7-8-9)
722,FLX,R6,6f,D,05-30-2016<br>12:25,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,EXACTA * TRIFECTA * SUPERFECTA * PICK 4 (50 CENT MINIMUM: RACES 6-7-8-9)
723,FLX,R7,5f,D,05-30-2016<br>12:52,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON TWO RACES SINCE AUGUST 30; 201,EXACTA * TRIFECTA * SUPERFECTA * PICK 3 (50 CENT MINIMUM: RACES 7-8-9)
724,FLX,R8,8.3f,D,05-30-2016<br>13:19,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE STARTED FOR A CLAIMING PRICE OF $5;000,EXACTA * TRIFECTA * SUPERFECTA * DAILY DOUBLE (RACES 8-9)
725,FLX,R9,6f,D,05-30-2016<br>13:46,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE SINCE DECEMBER 30; 2015,EXACTA * TRIFECTA * SUPERFECTA (10 CENT MINIMUM)
726,FPK,R1,8f,D,05-30-2016<br>11:00,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON TWO RACES,$1.00 DAILY DOUBLE(RACES 1-2) / EXACTA / .50 CENT TRIFECTA (MINIMUM $1.00 WAGER)
727,FPK,R2,6f,D,05-30-2016<br>11:29,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NOT WON A RACE SINC,$1.00 DAILY DOUBLE (RACES 2-3) / EXACTA / .50 TRIFECTA (MINIMUM $1.00 WAGER) .50 PICK 3 (RACES 2-3-4) / .10 CENT SUPERFECTA
728,FPK,R3,8f,D,05-30-2016<br>11:58,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 116 lbs.; Older; 124 ,$1.00 DAILY DOUBLE (RACES3-4) / EXACTA / .50 TRIFECTA (MINIMUM $1.00 WAGER) .50 PICK 3 (RACES 3-4-5) / .10 CENT SUPERFECTA
729,FPK,R4,6f,D,05-30-2016<br>12:27,FOR FOUR YEAR OLDS AND UPWARD WHICH HAVE NEVER WON THREE RACES OTHER THAN MAIDEN,$1.00 DAILY DOUBLE (RACES 4-5) / EXACTA / .50 TRIFECTA (MINIMUM $1.00 WAGER 50 PICK 3 (RACES 4-5-6)
730,FPK,R5,8.3f,D,05-30-2016<br>12:56,FOR FOUR YEAR OLDS AND UPWARD WHICH HAVE NOT WON TWO RACES IN 2015 - 2016 OR WHI,$1.00 DAILY DOUBLE (RACES 5-6) / EXACTA / .50 TRIFECTA (MINIMUM $1.00 WAGER) .50 PICK 3 (RACES 5-6-7) / .10 CENT SUPERFECTA
731,FPK,R6,6f,D,05-30-2016<br>13:25,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON TWO RACES,$1.00 DAILY DOUBLE (RACES 6-7) / EXACTA / .50 TRIFECTA ($1.00 MINIMUM WAGER) .10 CENT SUPERFECTA
732,FPK,R7,6f,D,05-30-2016<br>13:54,FOR FOUR YEAR OLDS AND UPWARD WHICH HAVE NOT WON TWO RACES IN 2015 - 2016 OR WHI,EXACTA / .50 TRIFECTA (MINIMUM $1.00 WAGER) / .10 CENT SUPERFECTA
733,GGX,R1,8.5f,T,05-30-2016<br>13:45,FOR MAIDENS; THREE YEARS OLD. Weight; 120 lbs. Claiming Price $20;000; if for $1,$1 EXACTA / $1 TRIFECTA / $2 ROLLING DOUBLE $1 PICK 3 (RACES 1-2-3) / $0.50 PICK 5 (RACES 1-2-3-4-5)
