race_id,track,race_number,distance,surface,date_time,race_description,available_bets
189,ARP,R3,5.5f,D,05-28-2016<br>12:50,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 120 lbs.; Older; 124 ,WIN/ PLACE/ SHOW/ EXACTA / QUINELLA / TRIFECTA / SUPERFECTA
190,ARP,R4,5.5f,D,05-28-2016<br>13:15,FOR THREE YEAR OLDS AND UPWARD. Three Year Olds; 120 lbs.; Older; 124 lbs. Claim,WIN/ PLACE/ SHOW/ EXACTA / QUINELLA / TRIFECTA / SUPERFECTA
191,ARP,R6,5.5f,D,05-28-2016<br>14:05,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON THREE RAC,WIN/ PLACE/ SHOW/ EXACTA / QUINELLA / TRIFECTA / SUPERFECTA
192,ARP,R7,8f,D,05-28-2016<br>14:30,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE IN 2016 OR WHICH HAVE N,WIN/ PLACE/ SHOW/ EXACTA / QUINELLA / TRIFECTA / SUPERFECTA
193,ARP,R8,6f,D,05-28-2016<br>14:55,THREE YEAR OLDS AND OLDER COLO. Bred fillies & mares.  Weight  Three year olds -,WIN/ PLACE/ SHOW/ EXACTA / QUINELLA / 1ST HALF LATE DAILY DOUBLE / TRIFECTA SUPERFECTA
194,ARP,R9,8f,D,05-28-2016<br>15:20,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE IN 2016 OR N/W OF FOUR ,WIN/ PLACE/ SHOW/ EXACTA / QUINELLA / 2ND HALF LATE DAILY DOUBLE / TRIFECTA SUPERFECTA
195,ASD,R1,5.5f,D,05-28-2016<br>17:30,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON THREE RAC,DAILY DOUBLE (RACES 1-2) / .20 PICK 3 (RACES 1-2-3) / .20 SUPERFECTA .20 TRIACTOR / EXACTOR / QUINELLA
196,ASD,R2,5.5f,D,05-28-2016<br>17:55,FOR MANITOBA BRED MAIDENS; FILLIES THREE YEARS OLD. Weight; 119 lbs.,.20 PICK 3 (RACES 2-3-4) / .20 SUPERFECTA / .20 TRIACTOR / EXACTOR / QUINELLA
197,ASD,R3,5.5f,D,05-28-2016<br>18:20,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 117,.20 PICK 3 (RACES 3-4-5) / .20 SUPERFECTA / .20 TRIACTOR / EXACTOR / QUINELLA
198,ASD,R4,7f,D,05-28-2016<br>18:45,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE IN 2016. Three Year Old,$1 PICK 4 (RACES 4-5-6-7) (15% TAKE-OUT) / .20 PICK 3 (RACES 4-5-6) .20 SUPERFECTA / .20 TRIACTOR / EXACTOR /QUINELLA
199,ASD,R5,5.5f,D,05-28-2016<br>19:10,FOR THREE YEAR OLDS AND UPWARD. Three Year Olds; 119 lbs.; Older; 124 lbs. Non-w,.20 PICK 3 (RACES 5-6-7) / .20 SUPERFECTA / .20 TRIACTOR / EXACTOR / QUINELLA
200,ASD,R6,5.5f,D,05-28-2016<br>19:35,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES OTHER THAN MAIDEN;,DAILY DOUBLE (RACES 6-7) / .20 SUPERFECTA / .20 TRIACTOR / EXACTOR / QUINELLA
201,ASD,R7,5.5f,D,05-28-2016<br>20:00,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON THREE RACES. Three Year Olds,.20 JACKPOT HI 5 / .20 SUPERFECTA / .20 TRIACTOR / EXACTOR / QUINELLA
202,BCF,R1,5.5f,D,05-28-2016<br>11:00,FOR THREE YEAR OLDS AND UP WHICH HAVE NEVER WON TWO RACES. Weights; 124 lbs. Cla,$2 1ST HALF DAILY DOUBLE $2 QUINELLA / $2 TRIFECTA ($1 TRI BOX)
203,BCF,R3,5.5f,D,05-28-2016<br>12:00,FOR THREE YEAR OLDS AND UP WHICH HAVE NOT WON TWO RACES IN 2016. Weight; 124 lbs,$2 QUINELLA / $2 TRIFECTA ($1 TRI BOX)
204,BCF,R4,5.5f,D,05-28-2016<br>12:30,FOR THREE YEAR OLDS AND UP WHICH HAVE NEVER WON THREE RACES. Weight; 124 lbs. Cl,$2 QUINELLA / $2 TRIFECTA ($1 TRI BOX)
205,BCF,R6,5.5f,D,05-28-2016<br>13:30,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UP. Weights; 124 lbs.,$2 DAILY TRIPLE (1ST LEG) $2 QUINELLA $2 TRIFECTA ($1 TRI BOX)
206,BCF,R8,5.5f,D,05-28-2016<br>14:30,FOR CERTIFIED S.D. Bred Three Year Olds and Up. Weight; 124 lbs. Claiming Price ,2ND HALF LATE DOUBLE / DAILY TRIPLE(3RD LEG) $2 QUINELLA / $2 TRIFECTA ($1 TRI BOX)
207,BEL,R1,5f,D,05-28-2016<br>10:30,FOR MAIDENS; TWO YEARS OLD  FOALED IN NEW YORK STATE AND APPROVED BY THE NEW YOR,EXACTA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (1-3) PICK 5 (.50) RACES (1-5); DOUBLE WAGERS
208,BEL,R2,6f,T,05-28-2016<br>11:01,FOR MAIDENS; THREE YEARS OLD  AND UPWARD FOALED IN NEW YORK STATE AND APPROVED B,EXACTA; QUINELLA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (2-4) PICK 4 (.50) RACES (2-5); DOUBLE WAGERS
209,BEL,R3,8f,D,05-28-2016<br>11:32,(UP TO $6;300 NYSBFOA) FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds,EXACTA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (3-5); DOUBLE WAGERS
210,BEL,R4,6f,D,05-28-2016<br>12:04,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD FOALED IN NEW YORK STATE AND A,EXACTA; QUINELLA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (4-6); DOUBLE WAGERS
211,BEL,R5,8.5f,t,05-28-2016<br>12:36,INNER TURF FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD FOALED IN NEW YORK ,EXACTA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (5-7); PICK 6 RACES (5-10) DOUBLE WAGERS
212,BEL,R6,8.5f,D,05-28-2016<br>13:09,(UP TO $9;900 NYSBFOA) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE STARTED  FOR A ,EXACTA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (6-8) GRAND SLAM RACES (6-9); DOUBLE WAGERS
213,BEL,R7,8.5f,t,05-28-2016<br>13:41,INNER TURF (UP TO $17;000 NYSBFOA) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEV,EXACTA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (7-9) $500K GUARANTEED PICK 4 (.50) RACES (7-10); DOUBLE WAGERS
214,BEL,R8,7f,T,05-28-2016<br>14:13,FOR THREE YEAR OLDS. By subscription of $100 each which should accompany the nom,EXACTA; TRIFECTA (.50); SUPERFECTA (.10); PICK 3 RACES (8-10); DOUBLE WAGERS
215,BEL,R9,6f,t,05-28-2016<br>14:45,INNER TURF (UP TO $13;860 NYSBFOA) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEV,EXACTA; TRIFECTA (.50); SUPERFECTA (.10); DOUBLE WAGERS
216,BEL,R10,8.5f,T,05-28-2016<br>15:17,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD FOALED IN NEW YORK ST,EXACTA; TRIFECTA (.50); SUPERFECTA (.10) WAGERS
217,BTP,R1,8f,D,05-28-2016<br>10:30,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 118 lbs.; Older; 124 ,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / DAILY DOUBLE 50 CENT PICK 4 (RACES 1-2-3-4)
218,BTP,R2,8.3f,D,05-28-2016<br>10:59,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON THREE RACES SINCE MAY 28. Thre,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / 50 CENT PICK 3 (RACES 2-3-4)
219,BTP,R3,8f,D,05-28-2016<br>11:28,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 118,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / 50 CENT PICK 3 (RACES 3-4-5)
220,BTP,R4,6f,D,05-28-2016<br>11:57,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON TWO RACES,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / 50 CENT / PICK 3 (RACES 4-5-6)
221,BTP,R5,8f,D,05-28-2016<br>12:26,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 118 lbs.; Ol,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / 50 CENT PICK 4 (RACES 5-6-7-8)
222,BTP,R6,8.5f,T,05-28-2016<br>12:55,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE STARTED FOR A CLAIMING PRICE OF $8;000,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / 50 CENT PICK 3 (RACES 6-7-8)
223,BTP,R7,8f,D,05-28-2016<br>13:24,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON THREE RACES. Three Year Olds,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA / DAILY DOUBLE
224,BTP,R8,6f,D,05-28-2016<br>13:53,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON THREE RACES. Three Year Olds,EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA
225,CBY,R2,6f,D,05-28-2016<br>11:24,FOR THREE YEAR OLDS AND UPWARD. Three Year Olds; 119 lbs.; Older; 123 lbs. Non-w,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $1 DAILY DOUBLE / $.50 PICK 3 (RACES 2-3-4) $.50 PICK 4 (RACES 2-3-4-5) (18% EXOTIC TAKEOUT)
226,CBY,R3,8f,D,05-28-2016<br>11:54,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES OTHER THAN MAIDEN;,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $1 DAILY DOUBLE / $.50 PICK 3 (RACES 3-4-5) (18% EXOTIC TAKEOUT)
227,CBY,R4,8.3f,T,05-28-2016<br>12:24,FOR MN-BRED THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON A RACE OTHER THAN MA,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 TURF TOP FIVE / $1 DAILY DOUBLE $.50 PICK 3 (RACES 4-5-6) (18% EXOTIC TAKEOUT)
228,CBY,R5,6f,D,05-28-2016<br>12:54,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON THREE RAC,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $1 DAILY DOUBLE / $.50 PICK3 (RACES 5-6-7) $.50 PICK 4 (RACES 5-6-7-8) (18% EXOTIC TAKEOUT)
229,CBY,R6,8.3f,T,05-28-2016<br>13:25,FOR THREE YEAR OLDS AND UPWARD. Three Year Olds; 118 lbs.; Older; 123 lbs. Non-w,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 TURF TOP FIVE / $1 DAILY DOUBLE $.50 PICK 3 (RACES 6-7-8) (18% EXOTIC TAKEOUT)
230,CBY,R7,8.3f,D,05-28-2016<br>13:55,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE SINCE NOVEMBER 28; 2015,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $1 DAILY DOUBLE (18% EXOTICTAKEOUT)
231,CBY,R8,7.5f,T,05-28-2016<br>14:25,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON TWO RACES,WIN; PLACE & SHOW (15% WPS TAKEOUT) / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 TURF TOP FIVE (18% EXOTIC TAKEOUT)
232,CDX,R1,8.5f,D,05-28-2016<br>09:45,FOR FILLIES AND MARES FOUR YEARS OLD  AND UPWARD. Weight; 123 lbs. Non-winners O,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 1-2-3) PICK 4 (RACES 1-2-3-4)
233,CDX,R2,7f,D,05-28-2016<br>10:14,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON THREE RACES OR THREE YEAR OL,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 2-3-4) PICK 5 (RACES 2-6)
234,CDX,R3,7f,D,05-28-2016<br>10:43,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON $8;995 TH,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 3-4-5)
235,CDX,R4,9f,D,05-28-2016<br>11:13,FOR FOUR YEAR OLDS AND UPWARD. Weight; 123 lbs. Non-winners Of Two Races At A Mi,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 4-5-6) PICK 4 (RACES 4-5-6-7)
236,CDX,R5,6f,D,05-28-2016<br>11:43,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 116,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 5-6-7)
237,CDX,R6,12f,T,05-28-2016<br>12:15,FOR FILLIES AND MARES; THREE YEARS OLD AND UPWARD.  Nominations close Saturday; ,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 6-7-8) $.20 SINGLE 6 JACKPOT
238,CDX,R7,8f,D,05-28-2016<br>12:47,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 116,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 7-8-9) PICK 5 (7-8-9-10-11)
239,CDX,R8,8.5f,D,05-28-2016<br>13:19,FOR FILLIES THREE YEARS OLD  WHICH HAVE NEVER WON THREE RACES. Weight; 122 lbs. ,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 8-9-10) PICK 4 (RACES 8-9-10-11)
240,CDX,R9,8f,T,05-28-2016<br>13:51,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON TWO RACES,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 9-10-11)
241,CDX,R10,6f,D,05-28-2016<br>14:21,FOR FILLIES AND MARES; THREE YEARS OLD AND UPWARD.,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA
242,CDX,R11,8f,D,05-28-2016<br>14:51,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 116,EXACTA / TRIFECTA / SUPERFECTA / SUPERFECTA HI-5
243,CTX,R1,4.5f,D,05-28-2016<br>16:00,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 118,DAILY DOUBLE (1-2) / PICK 4 (RACES 1-2-3-4) / EXACTA / TRIFECTA / SUPERFECTA PICK 3 (RACES 1-2-3)
244,CTX,R2,4.5f,D,05-28-2016<br>16:31,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON THREE RACES. Three Year Olds,PICK 3 (RACES 2-3-4) / EXACTA / TRIFECTA / SUPERFECTA / DAILY DOUBLE (2-3)
245,CTX,R3,6.5f,D,05-28-2016<br>16:57,FOR FILLIES AND MARES FOUR YEARS OLD  AND UPWARD WHICH HAVE NOT WON TWO RACES SI,EXACTA / TRIFECTA / SUPERFECTA / DAILY DOUBLE (3-4) / PICK 3 (RACES 3-4-5)
246,CTX,R4,8.5f,D,05-28-2016<br>17:25,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,EXACTA / TRIFECTA / SUPERFECTA / DAILY DOUBLE (4-5) / PICK 3 (RACES 4-5-6)
247,CTX,R5,4.5f,D,05-28-2016<br>17:55,FOR ACCREDITED WEST  VIRGINIA-BRED MAIDENS; FILLIES AND MARES THREE YEARS OLD  A,PICK 4 (RACES 5-6-7-8) / EXACTA / TRIFECTA / SUPERFECTA / DAILY DOUBLE (5-6) PICK 3 (RACES 5-6-7)
248,CTX,R6,7f,D,05-28-2016<br>18:22,FOR ACCREDITED WEST  VIRGINIA-BRED FILLIES AND MARES THREE YEARS OLD  AND UPWARD,PICK 3 (RACES 6-7-8) / EXACTA / TRIFECTA / SUPERFECTA / DAILY DOUBLE (6-7)
249,CTX,R7,6.5f,D,05-28-2016<br>18:49,FOR ACCREDITED WEST  VIRGINIA-BRED FILLIES AND MARES THREE YEARS OLD  AND UPWARD,DAILY DOUBLE (7-8) / EXACTA / TRIFECTA / SUPERFECTA
250,CTX,R8,7f,D,05-28-2016<br>19:19,FOR ACCREDITED WEST  VIRGINIA-BRED THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER W,EXACTA / TRIFECTA / SUPERFECTA
251,DEL,R1,6f,D,05-28-2016<br>10:15,(PLUS UP TO 50% Other Sources) FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD,DAILY DOUBLE (RACES 1-2) / EXACTA / TRIFECTA (50-CENT MIN.) SUPERFECTA (10-CENT MIN.) / PICK 3 (RACES 1-2-3; 50-CENT MIN.) PICK 4 (RACES 1-2-3-4; 50-CENT MIN.)
252,DEL,R2,6f,D,05-28-2016<br>10:45,(PLUS UP TO 50% Other Sources) FOR FOUR YEAR OLDS AND UPWARD WHICH HAVE NOT WON ,DAILY DOUBLE (RACES 2-3) / EXACTA / TRIFECTA (50-CENT MIN.) SUPERFECTA (10-CENT MIN.) / PICK 3 (RACES 2-3-4; 50-CENT MIN.)
253,DEL,R3,5.5f,D,05-28-2016<br>11:15,(PLUS UP TO 50% Other Sources) FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD,DAILY DOUBLE (RACES 3-4) / EXACTA / TRIFECTA (50-CENT MIN.) SUPERFECTA (10-CENT MIN.)/ PICK 3 (RACES 3-4-5; 50-CENT MIN.) 50-CENT PICK 5 (RACES 3 -7; 15% TAKE OUT).
254,DEL,R4,8.5f,D,05-28-2016<br>11:45,(PLUS UP TO 50% Other Sources) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER W,DAILY DOUBLE (RACES 4-5) / EXACTA / TRIFECTA (50-CENT MIN.) SUPERFECTA (10-CENT MIN) / PICK 3 (RACES 4-5-6; 50-CENT MIN.).
255,DEL,R5,5.5f,D,05-28-2016<br>12:15,(PLUS UP TO 50% Other Sources) FOR THREE YEAR OLDS WHICH HAVE STARTED FOR A CLAI,DAILY DOUBLE (RACES 5-6) / EXACTA / TRIFECTA (50-CENT MIN. SUPERFECTA (10-CENT MIN.)/ PICK 3 (RACES 5-6-7; (50-CENT MIN.) PICK 4 (RACES 5-6-7-8; 50-CENT MIN.)
256,DEL,R6,6f,D,05-28-2016<br>12:45,(PLUS UP TO 50% Other Sources) FOR FOUR YEAR OLDS AND UPWARD WHICH HAVE STARTED ,DAILY DOUBLE (RACES 6-7) / EXACTA / TRIFECTA (50-CENT MIN.) SUPERFECTA (10-CENT MIN) / PICK 3 (RACES 6-7-8; 50-CENT MIN.)
257,DEL,R7,8f,D,05-28-2016<br>13:15,(PLUS UP TO 50% Other Sources) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER W,DAILY DOUBLE (RACES 7-8) / EXACTA / TRIFECTA (50-CENT MIN.) SUPERFECTA (10-CENT MIN)/ PICK 3 (RACES 7-8-9; 50-CENT MIN.)
258,DEL,R8,6f,D,05-28-2016<br>13:45,(PLUS UP TO 50% Other Sources) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER W,DAILY DOUBLE (RACES 8-9) / EXACTA / TRIFECTA (50-CENT. MIN.) SUPERFECTA (10-CENT MIN.)
259,DEL,R9,5.5f,D,05-28-2016<br>14:15,(PLUS UP TO 50% Other Sources) FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  A,EXACTA / TRIFECTA (50-CENT MIN.) / SUPERFECTA (10-CENT MIN.)
260,EMD,R2,6.5f,D,05-28-2016<br>14:26,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE SINCE OCTOBER 1; 2015 O,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 PICK 3 (RACES 2-3-4) $.50 PICK 4 (RACES 2-3-4-5)
261,EMD,R3,6f,D,05-28-2016<br>14:52,FOR THREE YEAR OLDS. Weight; 122 lbs. Non-winners of two races Allowed 4 lbs. Cl,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 PICK 3 (RACES 3-4-5) $.20 PICK 7 (RACES 3-4-5-6-7-8-9)
262,EMD,R4,8f,D,05-28-2016<br>15:19,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 120 lbs.; Older; 124 ,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 PICK 3 (RACES 4-5-6) $2 123RACING WAGER
263,EMD,R5,6f,D,05-28-2016<br>15:45,FOR THREE YEAR OLDS AND UPWARD. Three Year Olds; 120 lbs.; Older; 124 lbs. Non-w,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 PICK 3 (RACES 5-6-7) $.50 PICK 5 (RACES 5-6-7-8-9)
264,EMD,R6,6.5f,D,05-28-2016<br>16:14,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 PICK 3 (RACES 6-7-8) $.50 PICK 4 (RACES 6-7-8-9)
265,EMD,R7,6f,D,05-28-2016<br>16:45,FOR THREE YEAR OLDS AND UPWARD. Three Year Olds; 120 lbs.; Older; 124 lbs. Non-w,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA / $.50 PICK 3 (RACES 7-8-9)
266,EMD,R8,8f,D,05-28-2016<br>17:17,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 119 lbs.; Ol,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA $.10 SUPERFECTA
267,EMD,R9,6f,D,05-28-2016<br>17:47,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON THREE RAC,$1 EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA
268,EVD,R1,7f,D,05-28-2016<br>15:50,FOR ACCREDITED LA BRED THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON THREE RAC,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 1-2-3) PICK 4 (RACES 1-2-3-4)
269,EVD,R2,8.5f,D,05-28-2016<br>16:17,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON TWO RACES,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 2-3-4)
270,EVD,R3,4.5f,D,05-28-2016<br>16:44,FOR ACCREDITED LA BRED MAIDENS; TWO YEARS OLD. Weight; 118 lbs.,DAILY DOUBLE / EXACTA / TRIFECTA / SUPERFECTA / PICK 3 (RACES 3-4-5)
