race_id,track,race_number,distance,surface,date_time,race_description,available_bets
531,GGX,R8,8f,D,05-29-2016<br>17:14,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,$1 EXACTA / $1 TRIFECTA / $1 SUPERFECTA (.10 MIN) $2 ROLLING DOUBLE
532,GGX,R9,5f,T,05-29-2016<br>17:44,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE STARTED FOR A CLAIMING PRICE OF $12;50,$1 EXACTA / $1 TRIFECTA / $1 SUPERFECTA (.10 MIN) $1 SUPERFECTA HIGH FIVE
533,GPX,R1,5f,T,05-29-2016<br>10:15,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON THREE RAC,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $1 SUPERFECTA HI 5 $1 BET 3 (RACES 1-2-3) / $.50 PICK 5 (RACES 1-5)
534,GPX,R2,7f,D,05-29-2016<br>10:46,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 117 lbs.; Older; 123 ,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA $1 BET 3 (RACES 2-3-4) / $.50 PICK 4 (RACES 2-3-4-5)
535,GPX,R3,6.5f,D,05-29-2016<br>11:17,FOR STATE BRED FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WO,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $1 SUPERFECTA HI 5 $1 BET 3 (RACES 3-4-5)
536,GPX,R4,6f,D,05-29-2016<br>11:49,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 117,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $1 SUPERFECTA HI 5 $1 BET 3 (RACES 4-5-6)
537,GPX,R5,7.5f,T,05-29-2016<br>12:21,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $1 SUPERFECTA HI 5 $1 BET 3 (RACES 5-6-7) / $.20 RAINBOW PICK 6 (RACES 5-10)
538,GPX,R6,8.5f,T,05-29-2016<br>12:54,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON A RACE OTHER THAN MAIDEN; CL,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $1 SUPERFECTA HI 5 $1 BET 3 (RACES 6-7-8) / $.50 PICK 5 (RACES 6-10)
539,GPX,R7,5f,T,05-29-2016<br>13:26,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 118 lbs.; Ol,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $1 SUPERFECTA HI 5 $1 BET 3 (RACES 7-8-9) / $.50 PICK 4 (RACES 7-8-9-10)
540,GPX,R8,8f,D,05-29-2016<br>13:58,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON THREE RACES OR THREE YEAR OL,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $1 SUPERFECTA HI 5 $1 BET 3 (RACES 8-9-10)
541,GPX,R9,8f,D,05-29-2016<br>14:30,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,$1 DAILY DOUBLE / $1 EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $1 SUPERFECTA HI 5
542,GPX,R10,8.5f,T,05-29-2016<br>15:02,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 117,$1 EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $1 SUPERFECTA HI 5
543,HST,R1,6.5f,D,05-29-2016<br>13:50,(PLUS UP TO $3;250 THRIF) FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year O,EARLY DOUBLE / EXACTOR / TRIACTOR / SUPERFECTA / PICK 4 (RACES 1-2-3-4)
544,HST,R2,6.5f,D,05-29-2016<br>14:20,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 117,EXACTOR / TRIACTOR / SUPERFECTA / PICK 3 (RACES 2-3-4)
545,HST,R3,6.5f,D,05-29-2016<br>14:50,(PLUS UP TO $2;750 THRIF) FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHIC,EXACTOR / TRIACTOR / SUPERFECTA / PICK 6 (RACES 3-8)
546,HST,R4,6.5f,D,05-29-2016<br>15:20,FOR FILLIES THREE YEARS OLD  WHICH HAVE NEVER WON THREE RACES OR CLAIMING PRICE ,EXACTOR / TRIACTOR / SUPERFECTA
547,HST,R5,6.5f,D,05-29-2016<br>15:50,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 117 lbs.; Older; 122 ,EXACTOR / TRIACTOR / SUPERFECTA / PICK 4 (RACES 5-6-7-8)
548,HST,R6,6.5f,D,05-29-2016<br>16:20,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES OR BRITISH COLUMBI,EXACTOR / TRIACTOR / SUPERFECTA / PICK 3 (RACES 6-7-8)
549,HST,R7,6.5f,D,05-29-2016<br>16:50,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 117 lbs.; Older; 122 ,DAILY DOUBLE / EXACTOR / TRIACTOR / SUPERFECTA
550,HST,R8,6.5f,D,05-29-2016<br>17:20,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 117,EXACTOR / TRIACTOR / SUPERFECTA
551,LAX,R1,4.5f,D,05-29-2016<br>18:30,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON TWO RACES,$1 EXACTA / $1 TRIFECTA $1 PLACE PICK ALL STARTS HERE/SUPERFECTA (.10 CENT MINIMUM) $1 EARLY DOUBLE / $1 PICKFOUR
552,LAX,R2,4f,D,05-29-2016<br>18:58,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON A RACE AT,$1 EXACTA / $1 TRIFECTA SUPERFECTA (.10 CENT MINIMUM WAGER) $1 PICK THREE
553,LAX,R3,4.5f,D,05-29-2016<br>19:26,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON THREE RACES. Three Year Olds,$1 EXACTA / $1 TRIFECTA SUPERFECTA (.10 CENT MINIMUM WAGER) $1 PICK THREE
554,LAX,R5,4.5f,D,05-29-2016<br>20:22,FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; 120 lbs.; Older; 123 ,$1 EXACTA / $1 TRIFECTA / $1 DAILY DOUBLE $1 PICK THREE SUPERFECTA (.10 CENT MINIMUM WAGER)
555,LSX,R1,6f,D,05-29-2016<br>12:05,(PLUS UP TO $1;800 Open ATB) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON,EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $.50 PICK 3 (RACES 1-2-3) DAILY DOUBLE
556,LSX,R2,5f,T,05-29-2016<br>12:34,(PLUS UP TO $1;875 Open ATB) FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD W,EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $.50 PICK 3 (RACES 2-3-4) $.50 PICK 4 (RACES 2-3-4-5) / DAILY DOUBLE
557,LSX,R3,6.5f,D,05-29-2016<br>13:03,(PLUS UP TO $3;300 Open ATB) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON,EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $.50 PICK 3 (RACES 3-4-5) DAILY DOUBLE
558,LSX,R4,5f,D,05-29-2016<br>13:32,(PLUS UP TO $1;470 ATB) FOR TEXAS ACCREDITED MAIDENS; TWO YEARS OLD. Weight; 118,EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $.50 PICK 3 (RACES 4-5-6) DAILY DOUBLE
559,LSX,R5,7.5f,T,05-29-2016<br>14:01,(PLUS UP TO $1;725 Open ATB) FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD W,EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $.50 PICK 3 (RACES 5-6-7) $.20 FORTUNE 6 / DAILY DOUBLE
560,LSX,R6,5.5f,D,05-29-2016<br>14:30,(PLUS UP TO $595 Open ATB) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A R,EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $.50 PICK 3 (RACES 6-7-8) DAILY DOUBLE
561,LSX,R7,5.5f,D,05-29-2016<br>15:00,(PLUS UP TO $595 Open ATB) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A R,EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $.50 PICK 3 (RACES 7-8-9) $.50 PICK 4 (RACES 7-8-9-10) / DAILY DOUBLE
562,LSX,R8,8.5f,T,05-29-2016<br>15:29,(PLUS UP TO $1;950 Open ATB) FOR THREE YEAR OLDS AND UPWARD. Three Year Olds; 11,EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $.50 PICK 3 (RACES 8-9-10) DAILY DOUBLE
563,LSX,R9,6f,D,05-29-2016<br>15:58,(PLUS UP TO $1;470 ATB) FOR TEXAS ACCREDITED MAIDENS; FILLIES AND MARES THREE YE,EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / DAILY DOUBLE
564,LSX,R10,7.5f,T,05-29-2016<br>16:27,(PLUS UP TO $1;725 Open ATB) FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD W,EXACTA / $.50 TRIFECTA / $.10 SUPERFECTA / $.10 SUPERFECTA HI-FIVE
565,MNR,R1,7f,T,05-29-2016<br>16:00,FOR THREE YEAR OLDS AND UPWARD. Three Year Olds; 119 lbs.; Older; 123 lbs. Non-w,FIRST HALF $2 EARLY DAILY DOUBLE (RACES 1 & 2) $2 TRIFECTA $2 EXACTA $1 TRIFECTA BOX $1 EXACTA BOX ($.50) SUPERFECTA
566,MNR,R2,7f,T,05-29-2016<br>16:22,FOR THREE YEAR OLDS AND UPWARD. Three Year Olds; 119 lbs.; Older; 123 lbs. Non-w,SECOND HALF $2 EARLY DAILY DOUBLE (RACES 1 & 2) ($.50) PICK 4 (RACES 2-3-4-5) $2 TRIFECTA $2 EXACTA $1 TRIFECTA BOX $1 EXACTA BOX ($.50) SUPERFECTA
567,MNR,R3,8f,T,05-29-2016<br>16:44,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,$1 PICK 3 (RACES 3-4-5) $2 TRIFECTA $2 EXACTA $1 TRIFECTA BOX $1 EXACTA BOX ($.50) SUPERFECTA
568,MNR,R4,5f,D,05-29-2016<br>17:06,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,FIRST HALF $2 MID DAILY DOUBLE (RACES 4 & 5) $2 TRIFECTA $2 EXACTA $1 TRIFECTA BOX $1 EXACTA BOX ($.50) SUPERFECTA $2 123RACING (RACES 4-5-6-7-8-9)
569,MNR,R5,8f,D,05-29-2016<br>17:28,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE SINCE MAY 29; 2015. Thr,SECOND HALF $2 MID DAILY DOUBLE (RACES 4 & 5) ($.50) PICK 5 (RACES 5-6-7-8-9) $2 TRIFECTA $2 EXACTA $1 TRIFECTA BOX $1 EXACTA BOX ($.50) SUPERFECTA
570,MNR,R6,8f,D,05-29-2016<br>17:50,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 116,($.50) PICK 4 (RACES 6-7-8-9) $2 TRIFECTA $2 EXACTA $1 TRIFECTA BOX $1 EXACTA BOX ($.50) SUPERFECTA
571,MNR,R7,5.5f,D,05-29-2016<br>18:12,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON THREE RAC,$1 PICK 3 (RACES 7-8-9) $2 TRIFECTA $2 EXACTA $1 TRIFECTA BOX $1 EXACTA BOX ($.50) SUPERFECTA
572,MNR,R8,6f,D,05-29-2016<br>18:34,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 120 lbs.; Ol,FIRST HALF $2 LATE DAILY DOUBLE (RACES 8 & 9) $2 TRIFECTA $2 EXACTA $1 TRIFECTA BOX $1 EXACTA BOX ($.50) SUPERFECTA
573,MNR,R9,5.5f,D,05-29-2016<br>18:56,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON THREE RACES. Three Year Olds,SECOND HALF $2 LATE DAILY DOUBLE (RACES 8 & 9) $2 TRIFECTA $2 EXACTA $1 TRIFECTA BOX $1 EXACTA BOX ($.50) SUPERFECTA ($.50) SUPERFECTA FIVE (WITH CARRYOVER)
574,MTH,R1,6f,D,05-29-2016<br>09:50,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 118,WIN; PLACE AND SHOW EXACTA; 50-CENT TRIFECTA AND 10-CENT SUPERFECTA DAILY DOUBLE (RACES 1-2)/50-CENT PICK 3 (RACES 1-2-3) 50-CENT PICK 5 (RACES 1-2-3-4-5)
575,MTH,R2,8.3f,D,05-29-2016<br>10:15,FOR THREE YEAR OLDS OR FOUR YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES.,WIN; PLACE AND SHOW EXACTA; 50-CENT TRIFECTA AND 10-CENT SUPERFECTA DAILY DOUBLE (RACES 2-3)/50-CENT PICK 3 (RACES 2-3-4)
576,MTH,R3,8f,T,05-29-2016<br>10:42,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 118,WIN; PLACE AND SHOW EXACTA; 50-CENT TRIFECTA AND 10-CENT SUPERFECTA DAILY DOUBLE (RACES 3-4)/50-CENT PICK 3 (RACES 3-4-5) 50-CENT PICK 4 (RACES 3-4-5-6)
577,MTH,R4,6f,D,05-29-2016<br>11:10,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON THREE RACES. Three Year Olds,WIN; PLACE AND SHOW EXACTA; 50-CENT TRIFECTA AND 10-CENT SUPERFECTA DAILY DOUBLE (RACES 4-5)/50-CENT PICK 3 (RACES 4-5-6)
578,MTH,R5,8.5f,T,05-29-2016<br>11:39,FOR THREE YEAR OLDS AND UPWARD. ; 117 lbs.; ; 124 lbs. Non-winners Of Two Races ,WIN; PLACE AND SHOW EXACTA; 50-CENT TRIFECTA AND 10-CENT SUPERFECTA DAILY DOUBLE (RACES 5-6)/50-CENT PICK 3 (RACES 5-6-7) 20-CENT JERSEY SHORE 6 (RACES 5-6-7-8-9-10) $5.00 123RACING PICK 6 (
579,MTH,R6,8.3f,D,05-29-2016<br>12:09,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 117,WIN; PLACE AND SHOW EXACTA; 50-CENT TRIFECTA AND 10-CENT SUPERFECTA DAILY DOUBLE (RACES 6-7)/50-CENT PICK 3 (RACES 6-7-8) 50-CENT PICK 5 (RACES 6-7-8-9-10)
580,MTH,R7,8.5f,T,05-29-2016<br>12:39,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON A RACE OTHER THAN MAIDEN; CL,WIN; PLACE AND SHOW EXACTA; 50-CENT TRIFECTA AND 10-CENT SUPERFECTA DAILY DOUBLE (RACES 7-8)/50-CENT PICK 3 (RACES 7-8-9) 50-CENT PICK 4 (RACES 7-8-9-10)
581,MTH,R8,8.3f,D,05-29-2016<br>13:10,FOR REGISTERED NEW JERSEY BREDS THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON ,WIN; PLACE AND SHOW EXACTA; 50-CENT TRIFECTA AND 10-CENT SUPERFECTA DAILY DOUBLE (RACES 8-9)/50-CENT PICK 3 (RACES 8-9-10)
582,MTH,R9,8f,T,05-29-2016<br>13:41,FOR FILLIES AND MARES; THREE YEARS OLD AND UPWARD. No fee to nominate; $250 to p,WIN; PLACE AND SHOW EXACTA; 50-CENT TRIFECTA AND 10-CENT SUPERFECTA DAILY DOUBLE (RACES 9-10)
583,MTH,R10,5.5f,D,05-29-2016<br>14:12,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON THREE RACES. Three Year Olds,WIN; PLACE AND SHOW EXACTA; 50-CENT TRIFECTA AND 10-CENT SUPERFECTA
584,PHA,R1,8.3f,D,05-29-2016<br>09:55,(PLUS UP TO 40% PABF) FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds;,FIRST HALF DAILY DOUBLE / PICK 3 (RACES 1-2-3) EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA
585,PHA,R2,6f,D,05-29-2016<br>10:22,(PLUS UP TO 40% PABF) FOR FILLIES AND MARES FOUR YEARS OLD  AND UPWARD WHICH HAV,SECOND HALF DAILY DOUBLE / PICK 3 (RACES 2-3-4) EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA
586,PHA,R3,8.3f,D,05-29-2016<br>10:49,(PLUS UP TO 40% PABF) FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HA,FIRST HALF DAILY DOUBLE/ PICK 3 (RACES 3-4-5) EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA
587,PHA,R4,8f,D,05-29-2016<br>11:06,(PLUS UP TO 40% PABF) FOR FOUR YEAR OLDS AND UPWARD. Weight; 124 lbs. Non-winner,SECOND HALF DAILY DOUBLE / PICK 3 (RACES 4-5-6) EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA
588,PHA,R5,8f,D,05-29-2016<br>11:43,(PLUS UP TO 40% PABF) FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HA,PICK 3 (RACES 5-6-7) EXACTA / 50 CENT TRIFECTA / 50 CENT PICK 4 (RACES 5-8) / 10 CENT SUPERFECTA
589,PHA,R6,6f,D,05-29-2016<br>12:10,(PLUS UP TO 40% PABF) FOR FOUR YEAR OLDS AND UPWARD. Weight; 124 lbs. Non-winner,PICK 3 (RACES 6-7-8) EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA
590,PHA,R7,8f,D,05-29-2016<br>12:37,(PLUS UP TO 40% PABF) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RA,PICK 3 (RACES 7-8-9) EXACTA / 50 CENT TRIFECTA /10 CENT SUPERFECTA
591,PHA,R8,8.3f,D,05-29-2016<br>13:04,FOR REGISTERED PA-BRED THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO PA-RE,FIRST HALF DAILY DOUBLE / EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA
592,PHA,R9,5f,T,05-29-2016<br>13:31,(PLUS UP TO 40% PABF) FOR FOUR YEAR OLDS AND UPWARD. Weight; 124 lbs. Non-winner,SECOND HALF DAILY DOUBLE / EXACTA / 50 CENT TRIFECTA / 10 CENT SUPERFECTA
593,PID,R1,5.5f,D,05-29-2016<br>14:25,(PLUS UP TO 30% PABF) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE S,$2 WPS / $2 EXACTA / TRIFECTA (MIN .50 CENT) / $2 DAILY DOUBLE PICK 3 (MIN .50 CENT) (RACES 1-2-3) / PICK 4 (MIN .50 CENT) (RACES 1-2-3-4)
594,PID,R2,8.3f,D,05-29-2016<br>14:50,(PLUS UP TO 30% PABF) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON THREE ,$2 WP/ $2 EXACTA / TRIFECTA (MIN .50 CENT) PICK 3 (MIN .50 CENT) (RACES 2-3-4) / PICK 4 (MIN .50 CENT) (RACES2-3-4-5)
595,PID,R3,5f,D,05-29-2016<br>15:15,(PLUS UP TO 30% PABF) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE S,$2 WPS / $2 EXACTA / TRIFECTA (MIN .50 CENT) PICK 3 (MIN .50 CENT) (RACES 3-4-5) / PICK 4 (MIN .50 CENT) (RACES 3-4-5-6)
596,PID,R4,8.3f,D,05-29-2016<br>15:40,(PLUS UP TO 30% PABF) FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds;,$2 WPS / $2 EXACTA / TRIFECTA (MIN .50 CENT) / SUPERFECTA (MIN .10 CENT) $2 DAILY DOUBLE / PICK 3 (MIN .50 CENT) (RACES 4-5-6) PICK 4 (MIN .50 CENT) (RACES 4-5-6-7) / PICK 5 (MIN .50 CENT) (
597,PID,R5,5f,D,05-29-2016<br>16:05,(PLUS UP TO 30% PABF) FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HA,$2 WPS / $2 EXACTA / TRIFECTA (MIN .50 CENT) PICK 3 (MIN .50 CENT) (RACES 5-6-7) / PICK 4 (MIN .50 CENT) (RACES 5-6-7-8)
598,PID,R6,8.3f,D,05-29-2016<br>16:30,(PLUS UP TO 30% PABF) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RA,$2 WP/ $2 EXACTA / TRIFECTA (MIN .50 CENT) / PICK 3 (MIN .50 CENT) (RACES 6-7-8)
599,PID,R7,5.5f,D,05-29-2016<br>16:55,(PLUS UP TO 30% PABF) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RA,$2 WP / $2 EXACTA / TRIFECTA (MIN .50 CENT) / $2 DAILY DOUBLE
600,PID,R8,5.5f,D,05-29-2016<br>17:20,(PLUS UP TO 30% PABF) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE S,$2 WPS / $2 EXACTA / TRIFECTA (MIN .50 CENT)
601,PIM,R1,5.5f,D,05-29-2016<br>10:10,(PLUS UP TO 30% MBF) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE SI,EXACTA; TRIFECTA & DAILY DOUBLE (RACES 1-2) / 10 CENT SUPERFECTA 50 CENT PICK 3 (RACES 1-2-3) / $1.00 SUPERFECTA HIGH 5
602,PIM,R2,8.5f,T,05-29-2016<br>10:38,(PLUS UP TO 30% MBF) FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; ,EXACTA & TRIFECTA / DAILY DOUBLE (RACES 2-3) / 10 CENT SUPERFECTA 50 CENT PICK 3 (RACES 2-3-4) / 50 CENT PICK4 (RACES 2-3-4-5) $1.00 SUPERFECTA HIGH 5
603,PIM,R3,5.5f,D,05-29-2016<br>11:06,(PLUS UP TO 30% MBF) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE SI,EXACTA; TRIFECTA & DAILY DOUBLE (RACES 3-4) / 10 CENT SUPERFECTA 50 CENT PICK 3 (RACES 3-4-5) / $1.00 SUPERFECTA HIGH 5
604,PIM,R4,5f,T,05-29-2016<br>11:34,(PLUS UP TO 30% MBF) FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; ,EXACTA; TRIFECTA & DAILY DOUBLE (RACES 4-5) /10 CENT SUPERFECTA 50 CENT PICK 3 (RACES 4-5-6) / 50 CENT PICK 4(RACES 4-5-6-7) 20 CENT RAINBOW PICK 6 (RACES 4-5-6-7-8-9) / $1.00 SUPERFECTA HIGH 5
605,PIM,R5,8.5f,D,05-29-2016<br>12:02,(PLUS UP TO 30% MBF) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE SI,EXACTA; TRIFECTA & DAILY DOUBLE (RACES 5-6) / 10 CENT SUPERFECTA 50 CENT PICK 3 (RACES 5-6-7) / 50 CENT PICK 5(RACES 5-6-7-8-9) $1.00 SUPERFECTA HIGH 5
606,PIM,R6,8.5f,T,05-29-2016<br>12:30,(PLUS UP TO 30% MBF) FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAV,EXACTA; TRIFECTA & DAILY DOUBLE (RACES 6-7) / 10 CENT SUPERFECTA 50 CENT PICK 3 (RACES 6-7-8) / 50 CENT PICK 4(RACES 6-7-8-9) $1.00 SUPERFECTA HIGH 5
607,PIM,R7,6f,D,05-29-2016<br>12:58,(PLUS UP TO 30% MBF) FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NOT WON A RACE SI,EXACTA; TRIFECTA & DAILY DOUBLE (RACES 7-8) / 10 CENT SUPERFECTA 50 CENT PICK 3 (RACES 7-8-9) / $1.00 SUPERFECTA HIGH 5
608,PIM,R8,5f,T,05-29-2016<br>13:26,FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD WHICH HAVE NEVER WON A RACE OT,EXACTA; TRIFECTA & DAILY DOUBLE (RACES 8-9) / 10 CENT SUPERFECTA $1.00 SUPERFECTA HIGH 5
609,PIM,R9,8.5f,T,05-29-2016<br>13:55,(PLUS UP TO 30% MBF) FOR MAIDENS; THREE YEARS OLD  AND UPWARD. Three Year Olds; ,EXACTA; TRIFECTA & 10 CENT SUPERFECTA / $1.00 SUPERFECTA HIGH 5
610,PRM,R1,5.5f,D,05-29-2016<br>11:00,FOR MAIDENS; FILLIES AND MARES THREE; FOUR; FIVE; AND SIX YEARS OLD. Three Year ,EXACTA / QUINELLA / TRIFECTA (.50 MINIMUM)/ SUPERFECTA ( .10 MINIMUM) DAILY DOUBLE (RACES 1 & 2)/ PICK 3 (RACES 1-2-3) (.50 MINIMUM)
611,PRM,R2,6f,D,05-29-2016<br>11:28,FOR REGISTERED STATE BRED THREE YEAR OLD AND UPWARD WHICH HAVE NEVER WON TWO RAC,EXACTA / QUINELLA / TRIFECTA (.50 MINIMUM)/ SUPERFECTA ( .10 MINIMUM) PICK 3 (RACES 2-3-4) (.50 MINIMUM)/ PICK4 (RACES 2-3-4-5) (.50 MINIMUM)
612,PRM,R3,5.5f,D,05-29-2016<br>11:55,FOR REGISTERED STATE BRED MAIDENS; FILLIES AND MARES THREE; FOUR; FIVE; AND SIX ,EXACTA / QUINELLA / TRIFECTA (.50 MINIMUM)/ SUPERFECTA ( .10 MINIMUM) PICK 3 (RACES 3-4-5) (.50 MINIMUM)
613,PRM,R4,5.5f,D,05-29-2016<br>12:22,FOR REGISTERED STATE BRED FILLIES AND MARES THREE YEARS OLD AND UPWARD WHICH HAV,EXACTA / QUINELLA / TRIFECTA (.50 MINIMUM)/ SUPERFECTA ( .10 MINIMUM) PICK 3 (RACES 4-5-6) (.50 MINIMUM)
614,PRM,R5,8f,D,05-29-2016<br>12:49,FOR MAIDENS; THREE; FOUR; FIVE; AND SIX YEARS OLD. Three Year Olds; 118 lbs.; Ol,EXACTA / QUINELLA / TRIFECTA (.50 MINIMUM)/ SUPERFECTA ( .10 MINIMUM) PICK 3 (RACES 5-6-7) (.50 MINIMUM)/ PICK5 (RACES 5-6-7-8-9) (.50 MINIMUM)
615,PRM,R6,8f,D,05-29-2016<br>13:17,FOR FILLIES AND MARES THREE YEARS OLD AND UPWARD WHICH HAVE NEVER WON THREE RACE,EXACTA / QUINELLA / TRIFECTA (.50 MINIMUM)/ SUPERFECTA ( .10 MINIMUM) PICK 3 (RACES 6-7-8) (.50 MINIMUM)/ PICK4 (RACES 6-7-8-9) (.50 MINIMUM)
616,PRM,R7,8f,D,05-29-2016<br>13:44,FOR THREE YEAR OLD AND UPWARD WHICH HAVE NOT WON A RACE SINCE DECEMBER 31; 2015.,EXACTA / QUINELLA / TRIFECTA (.50 MINIMUM) / SUPERFECTA ( .10 MINIMUM) PICK 3 (RACES 7-8-9) (.50 MINIMUM)
